age_yrs,mass_diffs
0,982.6205829294654
0.08493150684931507,515.1032156321226
0.16164383561643836,505.29662054102255
0.2465753424657534,576.4076819641373
0.3287671232876712,553.6734651213728
0.4136986301369863,551.4628640936339
0.4958904109589041,503.18629424214214
0.5808219178082191,481.8646551985139
0.6657534246575343,439.8577684574457
0.7479452054794521,384.88848160019097
0.8328767123287671,304.51359512916133
0.915068493150685,133.03305940126847
1,137.47058438259592
