age_yrs,fit,mean,sd,median,median_abs_dev,2.5%,97.5%,length_plus_sd,length_minus_sd
1.4,8.831746165211461,8.815106902162801,0.08271684714829333,8.8210715358917,0.0787126515096306,8.633502589506577,8.96071662838699,8.914463012359755,8.749029318063167
1.45,8.86746447616067,8.850974489772561,0.08168215064819007,8.856352264697989,0.0774493353282117,8.675817322125123,8.997865141057423,8.94914662680886,8.78578232551248
1.5,8.902862588136973,8.88651730555679,0.07964872493910888,8.890468749794497,0.07761734746584394,8.717178265188705,9.029579665896465,8.982511313076081,8.823213863197864
1.55,8.937943371583554,8.921741655815309,0.07819781929680057,8.926200419201718,0.07472087895405201,8.75000118546204,9.063216477632404,9.016141190880354,8.859745552286753
1.6,8.972709671211339,8.956659336859355,0.076656429344179,8.960855187674287,0.07382461498341925,8.790873238792335,9.095959622941969,9.049366100555519,8.89605324186716
1.65,9.007164306229663,8.991248262712718,0.07552641156062051,8.994859677258766,0.0729717249184561,8.828121739993348,9.126548356451506,9.082690717790284,8.931637894669043
1.7000000000000002,9.041310070574893,9.02552587859575,0.07425591507582967,9.0294388145403,0.07135020059611674,8.867503869851781,9.157641143338946,9.115565985650722,8.967054155499063
1.75,9.075149733136978,9.05949847667568,0.07268635693650904,9.063091317638037,0.07110141618842737,8.906701460610032,9.191230626347958,9.147836090073488,9.002463376200469
1.8,9.108686037983988,9.093180721672304,0.0710725457094241,9.096263556970804,0.06919117064734052,8.943389455637693,9.222869979493229,9.179758583693411,9.037613492274565
1.85,9.141921704584629,9.126545310004994,0.06985349013803623,9.129722094982114,0.06759374182378612,8.980713000915536,9.254483766117987,9.211775194722666,9.072068214446592
1.9,9.17485942802876,9.159608285965534,0.06928322044913637,9.163303328550066,0.06738557802451314,9.0149878828969,9.286260496178038,9.244142648477897,9.105576207579624
1.9500000000000002,9.20750187924595,9.19237096800531,0.06822871289495792,9.195554808618294,0.0657581813533722,9.050286993924814,9.318602483833107,9.275730592140908,9.139273166350991
2,9.239851705222046,9.22484590093985,0.0670335099609505,9.227693179024751,0.06494020474436503,9.085854273417551,9.347646236172924,9.306885215182996,9.172818195261096
2.05,9.271911529213837,9.257026398758967,0.06611155490912721,9.259764697657529,0.06484438677645958,9.117498881962138,9.377045022297866,9.338023084122964,9.205799974304709
2.1,9.30368395096177,9.288928092040935,0.06491518827987879,9.29131345476479,0.06372831181397746,9.15662401123527,9.409010370053757,9.368599139241647,9.238768762681891
2.1500000000000004,9.335171546900753,9.320532096205435,0.06361705522675076,9.322431449088157,0.06225069905010633,9.188294218818543,9.438945983600002,9.398788602127503,9.271554491674003
2.2,9.366376870369091,9.351849617686044,0.06300277046067236,9.35358029146235,0.06138238989308055,9.22234375592154,9.469632104676398,9.429379640829763,9.30337409990842
2.25,9.397302451815525,9.382897489648228,0.062348393856040366,9.384652765469108,0.06065444297903096,9.253241272544669,9.499250226737498,9.459650845671566,9.334954057959484
2.3,9.42795079900445,9.413650090472592,0.0616251760439647,9.415389031584937,0.059805394809923834,9.287917339688255,9.528797087221518,9.489575975048414,9.366325622960485
2.35,9.458324397219236,9.444139216273078,0.06078546034893467,9.446447152709897,0.05914330613942099,9.318407516449366,9.55760738467351,9.519109857568171,9.397538936870301
2.4000000000000004,9.488425709463794,9.47435643311927,0.059655487419187025,9.475979596533733,0.059147725174910515,9.351839787167679,9.586514156308754,9.54808119688298,9.428770222044607
2.45,9.518257176662273,9.504283833592599,0.059310855832731144,9.50624719985301,0.0583034655895248,9.38379060845362,9.615230519828966,9.577568032495003,9.458946320829542
2.5,9.54782121785702,9.533961216858772,0.05875973553954994,9.535609414431779,0.05970513249193436,9.417065033904258,9.646779872247839,9.60658095339657,9.48906148231747
2.55,9.577120230404725,9.56336691743916,0.057807907660743035,9.56471420613473,0.056827323213836545,9.4439786093444,9.671971004379012,9.634928138065469,9.519312322743982
2.6,9.60615659017083,9.59250869805765,0.057242324962978555,9.593203547793284,0.05674078726623659,9.476427580890416,9.702003128796783,9.663398915133808,9.548914265207852
2.6500000000000004,9.634932651722181,9.621385995035947,0.0567347643135609,9.622564045087746,0.05578018743533047,9.50760325120058,9.729486669619174,9.691667416035742,9.57819788740862
2.7,9.663450748517972,9.650004848623214,0.056173937061026684,9.651158206196252,0.055694935994478584,9.537434202890672,9.756710714995737,9.719624685579,9.607276811456945
2.75,9.691713193098959,9.678363717310438,0.0558597761815326,9.679365404925575,0.056123146856233944,9.564783731076151,9.783389789024493,9.747572969280492,9.635853416917426
2.8,9.719722277274984,9.706468397861213,0.05546888351653269,9.707469238838051,0.05554386337623261,9.59440322855265,9.810986371296586,9.775191160791517,9.664253393758452
2.85,9.74748027231082,9.734332846492485,0.05495567058513759,9.7353576818376,0.054377694217622834,9.62320019786541,9.837840663240227,9.802435942895958,9.692524601725683
2.9000000000000004,9.774989429110354,9.761932660684483,0.05446967495967753,9.763052544662,0.054421983485397424,9.651026462106623,9.86507170503378,9.82945910407003,9.720519754150677
2.95,9.802251978399099,9.789278529150424,0.054306665209646894,9.790099610426648,0.05378659014239046,9.681902382056519,9.893997816062672,9.856558643608746,9.747945313189451
3,9.829270130905098,9.816396427950334,0.0541965284459953,9.81791752086431,0.05346379129630953,9.706904348613739,9.919565255572696,9.883466659351093,9.775073602459102
3.0500000000000003,9.856046077538192,9.843256851072685,0.053856366849727076,9.84416891924591,0.05257277489458771,9.73432103924522,9.944237345237537,9.90990244438792,9.802189710688465
3.1,9.882581989567667,9.86988773411337,0.05350858920383807,9.871354947991268,0.052674301824715976,9.76226752180735,9.969792980022147,9.936090578771505,9.829073400363828
3.15,9.908880018798346,9.896267222500615,0.05339060772030008,9.897804943012959,0.05237365404378266,9.786466431972341,9.9973781690677,9.962270626518645,9.855489411078047
3.2,9.934942297745058,9.922410797481904,0.05325160792591476,9.924285377066862,0.05264487473708221,9.8129069398311,10.022870545895005,9.988193905670974,9.881690689819143
3.25,9.960770939805572,9.948329983926689,0.05279826329917756,9.948940909631144,0.05193049780407071,9.840818346601585,10.047899116160792,10.01356920310475,9.907972676506395
3.3000000000000003,9.986368039431984,9.97400836388203,0.05293432519126624,9.975601594172343,0.05160093895365989,9.866366067462524,10.073365631208631,10.03930236462325,9.933433714240717
3.35,10.011735672300533,9.999456875441327,0.05285059417489488,10.000915047836557,0.052487156658187636,9.892072958009264,10.100119951494325,10.064586266475429,9.958885078125638
3.4000000000000004,10.036875895479943,10.02468114059556,0.052524022070432365,10.025922624366284,0.051165267999485474,9.916056143856535,10.123378730379143,10.089399917550375,9.98435187340951
3.45,10.061790747598216,10.049683076628522,0.05248247818762355,10.051383794345035,0.05069517132168033,9.940405263534696,10.150048765940097,10.11427322578584,10.009308269410592
3.5,10.086482249007947,10.0744514583522,0.052172440361677376,10.076062969562116,0.05069551038871637,9.966622819650539,10.172191221774543,10.138654689369623,10.03430980864627
3.5500000000000003,10.110952401950161,10.099000198684893,0.052271983583677656,10.10173432028308,0.05043657487084682,9.990391136516267,10.195935906940642,10.163224385533839,10.058680418366484
3.6,10.135203190716672,10.123316654573827,0.052330322503378796,10.125120483791989,0.05116117355328838,10.0140582934603,10.220403905419936,10.18753351322005,10.082872868213293
3.6500000000000004,10.159236581810983,10.147430483928773,0.05231742223611506,10.14928450790437,0.05132450706610651,10.039686697771138,10.243607685400814,10.211554004047098,10.106919159574868
3.7,10.183054524107764,10.171326741164224,0.05218984610603252,10.17338916784895,0.04982435940971273,10.060968412565947,10.267833348515436,10.235244370213795,10.130864678001732
3.75,10.206658949010876,10.195011944883001,0.05194836285271283,10.196520760349514,0.05122793247945674,10.088165785960737,10.291696026231627,10.258607311863589,10.154710586158163
3.8000000000000003,10.23005177060999,10.21846583309861,0.052393846497762464,10.221197649719034,0.05118938264143361,10.109300862890006,10.313386604676147,10.282445617107753,10.177657924112227
3.85,10.253234885835809,10.241719123077287,0.0524870773671883,10.244511583525362,0.050521971082080605,10.130634859967964,10.336776892033264,10.305721963202997,10.200747808468622
3.9000000000000004,10.276210174613883,10.264766809362275,0.05229562828063549,10.267539921100692,0.05038635697699936,10.151918073887757,10.359512270160746,10.328505802894519,10.223914546333248
3.95,10.298979500017053,10.287603299780912,0.052308046990810764,10.290323296840702,0.05105122137778442,10.174693258795736,10.381643868493061,10.351287547007864,10.246671453026241
4,10.32154470841653,10.310245847458434,0.05209450757524909,10.312768714963163,0.049440424986479305,10.19982058623242,10.404695636048332,10.37363921599178,10.26945020084128
4.050000000000001,10.343907629631623,10.33266259432051,0.05244810356917017,10.335537298695144,0.050118962203739535,10.222681712418392,10.427538984081492,10.396355733200792,10.291459526062454
4.1,10.36607007707811,10.354900974364986,0.052269350167845195,10.357532491231765,0.05050502378657588,10.242146437815764,10.448593473580704,10.418339427245956,10.313800726910264
4.15,10.388033847915292,10.376911887710971,0.05287002843335786,10.380027864431723,0.05024297237062694,10.262039228190789,10.47202849553122,10.44090387634865,10.335163819481934
4.2,10.409800723191731,10.398759902998945,0.05250008699221753,10.402353569573279,0.05061509588207026,10.285011440961155,10.49311339046841,10.46230081018395,10.357300636199513
4.25,10.431372467989664,10.420396711957835,0.05256061433801742,10.423343863882646,0.0497005920547393,10.307975926988178,10.515550366509931,10.483933082327681,10.378811853651648
4.300000000000001,10.452750831568146,10.441850571563366,0.05239154877335362,10.445419900970741,0.05027913398319033,10.327422928539267,10.534494621282496,10.5051423803415,10.400359282794792
4.35,10.47393754750489,10.46309237989563,0.05243464305096191,10.46646803904273,0.050860895864985226,10.350299960116583,10.55905797972184,10.526372190555852,10.421502904453929
4.4,10.49493433383685,10.484155603869064,0.05263062966950865,10.487363098755356,0.04960843850986531,10.371234716138478,10.578128547207198,10.547564963506359,10.442303704167342
4.45,10.51574289319953,10.505005904162822,0.05310395109733905,10.508684099383068,0.049950923094816795,10.389276766431822,10.597634338612947,10.56884684429687,10.46263894210219
4.5,10.53636491296505,10.525697135065311,0.05288316738146418,10.529067169083211,0.05065650290625803,10.410553340617316,10.620155168883624,10.589248080346515,10.483481745583585
4.550000000000001,10.55680206537899,10.54619948106247,0.05294396083649276,10.550215222408218,0.05000378001883545,10.429773772375277,10.638369089685174,10.609746026215483,10.503858104542498
4.6,10.577056007695974,10.566492113101408,0.05334733358542684,10.570388402713473,0.0506537324891859,10.446423562465911,10.658892920627862,10.6304033412814,10.523708674110548
4.65,10.597128382314073,10.586621969462655,0.053497448032462584,10.590597039800507,0.05071343776603788,10.469227474569907,10.67965644430979,10.650625830346536,10.54363093428161
4.7,10.617020816907974,10.606571520429476,0.0534828475952955,10.61037314714977,0.0502019923405378,10.488907988904593,10.701178105325827,10.67050366450327,10.563537969312678
4.75,10.636734924560976,10.626353207958543,0.05340036847403107,10.63012682990836,0.05090044996671129,10.509291789028891,10.718964564362885,10.690135293035008,10.583334556086944
4.800000000000001,10.6562723038958,10.645930810995216,0.053806234375829674,10.650240341137486,0.05003162932508181,10.527233923702198,10.739221937875191,10.710078538271631,10.60246606951997
4.85,10.67563453920421,10.665355546858832,0.05375919563268346,10.67043777305232,0.050705685470132066,10.546153209602474,10.75767827300371,10.729393734836894,10.621875343571528
4.9,10.694823200575499,10.684599716906247,0.05384866997907406,10.688267576933082,0.04990601489109929,10.565583319560078,10.778378904554817,10.748671870554572,10.640974530596425
4.95,10.713839844023786,10.70365287394409,0.05420010877868063,10.707700772457649,0.05144075595783812,10.58234762530023,10.79706983343008,10.768039952802466,10.659639735245106
5,10.732686011614216,10.72256212496687,0.05408060224656993,10.727182776099765,0.05166706364363117,10.602784983808357,10.815732208658213,10.786766613860786,10.678605409367647
5.05,10.751363231587996,10.74128053763876,0.0544384381072007,10.74583931415475,0.05103321795370989,10.62152685967291,10.835395626443756,10.805801669695198,10.696924793480795
5.1000000000000005,10.769873018486319,10.7598549083017,0.05422830542217065,10.764193198189826,0.051107212534755336,10.639850940971602,10.853522695847982,10.82410132390849,10.715644713064147
5.15,10.788216873273184,10.77825642187432,0.05400093045657058,10.782313308132423,0.050272760857768634,10.65849939380292,10.873390708974982,10.842217803729755,10.734215942816613
5.2,10.806396283457103,10.796475461638513,0.05443081636450122,10.801124819495387,0.05232051005252869,10.677217529039927,10.890432839156226,10.860827099821604,10.751965467092601
5.25,10.824412723211733,10.814537706771793,0.054612379007129376,10.818719212779762,0.051334099087610545,10.692555340402198,10.908992016541031,10.879025102218863,10.769800344204603
5.3,10.842267653495405,10.832438881168281,0.05472421498522041,10.837019946306626,0.05114261262191858,10.7110795574101,10.924623322280802,10.896991868480626,10.787543438510184
5.3500000000000005,10.859962522169607,10.850183324543305,0.054660853535449395,10.855191169744263,0.05222906536057846,10.728725205016591,10.94402644816312,10.914623375705055,10.805301668634158
5.4,10.877498764116378,10.86778274745426,0.054430286660828636,10.873343589144673,0.05196760801565916,10.747534633894134,10.961063471284074,10.931929050777207,10.82306847745555
5.45,10.894877801354674,10.885185412924756,0.0551112969558096,10.89033483006775,0.051150940482487285,10.76260896269625,10.979361033485754,10.949989098310484,10.839766504398865
5.5,10.912101043155676,10.902474415166786,0.054798967905532354,10.907513121605586,0.05220323595211027,10.779944011233644,10.995689916954655,10.966900011061208,10.857302075250145
5.55,10.929169886157062,10.91958333027877,0.05472925560468756,10.924287704127838,0.05248357368917136,10.798532668366141,11.011994268424552,10.98389914176175,10.874440630552375
5.6000000000000005,10.946085714476276,10.936555616660046,0.05460655690069264,10.941942334559386,0.05250909653822759,10.816988067873657,11.028937727474,11.000692271376968,10.891479157575583
5.65,10.962849899822745,10.95333055533434,0.05532015224814181,10.95918960154594,0.05161729489904003,10.830818422631902,11.047320285302805,11.018170052070886,10.907529747574603
5.7,10.979463801609132,10.969983289890111,0.05545210427529442,10.975213936396273,0.05232834314376781,10.846707424314708,11.064324575486173,11.034915905884427,10.924011697333837
5.75,10.995928767061562,10.986528656363017,0.05493902228155956,10.991773817450898,0.05157798929260611,10.863246865081564,11.081016356008822,11.05086778934312,10.940989744780003
5.800000000000001,11.012246131328867,11.002873361158054,0.05528865063889749,11.008202695793344,0.052702508792984014,10.878714716346515,11.094818314238175,11.067534781967765,10.956957480689969
5.8500000000000005,11.028417217590853,11.019088570605613,0.05522766063384702,11.02501624098456,0.05171395918661056,10.895497780959097,11.112544939361847,11.0836448782247,10.973189556957006
5.9,11.044443337165609,11.03515644157655,0.05526189027963676,11.040459888309353,0.05263416957825254,10.913347159407126,11.128519098620325,11.099705227445245,10.989181446885972
5.95,11.060325789615822,11.051068291877296,0.055581701966404225,11.05618058230852,0.05224808430555471,10.925759747175617,11.14362797848222,11.115907491582227,11.004744087649417
6,11.07606586285418,11.066843890867869,0.055810014602182524,11.072411570351655,0.05139571848399709,10.93913624061917,11.159918851868138,11.131875877456363,11.020255848251999
6.050000000000001,11.091664833247796,11.08250483992006,0.055200711187325106,11.087555687158687,0.05315245626763992,10.959749548129848,11.175598481668743,11.146865544435121,11.03646412206047
6.1000000000000005,11.107123965721707,11.09800661466676,0.055208935834169165,11.103153125853456,0.05260647061950467,10.97598524064406,11.190644829715193,11.162332901555876,11.051915029887537
6.15,11.12244451386146,11.11336419373032,0.055219313078828845,11.11840818453103,0.0521932170611848,10.990444016200595,11.207606217359496,11.17766382694029,11.06722520078263
6.2,11.137627720014754,11.128576211378892,0.05562077482367693,11.13408042366147,0.05113617697731711,11.001415973786742,11.222607913722111,11.19324849483843,11.082006945191077
6.25,11.152674815392189,11.143651631214366,0.055760876083775765,11.1491633202428,0.05271568867220803,11.01666310256964,11.235683070613318,11.208435691475964,11.096913939308413
6.300000000000001,11.1675870201671,11.158611403310545,0.05560556423327487,11.163709013258888,0.05303032990338739,11.03228208089037,11.251484105845398,11.223192584400374,11.111981455933824
6.3500000000000005,11.182365543574504,11.173432948519414,0.055388642267633834,11.178648883134295,0.05257932831013896,11.048673470398187,11.267512388111868,11.237754185842137,11.12697690130687
6.4,11.197011584009159,11.188124657624959,0.055333838874912326,11.193144265801383,0.05243716397800796,11.064396945859384,11.281649950586699,11.252345422884071,11.141677745134247
6.45,11.21152632912274,11.202680747010277,0.055257454397301474,11.20774604177113,0.05298282121927858,11.079971966495709,11.295127166835027,11.266783783520042,11.15626887472544
6.5,11.225910955920147,11.2170857640653,0.05563188254605213,11.222841592168862,0.05252304743206798,11.09096565994296,11.310329114879034,11.2815428384662,11.170279073374095
6.550000000000001,11.240166630854944,11.231383951696062,0.05540955186927309,11.236841618581803,0.052621156842367726,11.108073103734572,11.325581717801121,11.295576182724217,11.18475707898567
6.6000000000000005,11.254294509923952,11.245535312186606,0.055652894014997616,11.250663006327255,0.0521166675517855,11.117384884385638,11.337429189017334,11.30994740393895,11.198641615908954
6.65,11.268295738760992,11.259585533258461,0.055362177248077,11.265320822990013,0.05147283875001171,11.132520964220442,11.352128487987674,11.323657916009068,11.212933561512916
6.7,11.282171452729779,11.273510560728935,0.05515933832754896,11.278735914137426,0.05216518863713356,11.151859601076454,11.366643215085261,11.337330791057328,11.22701211440223
6.75,11.295922777015988,11.2872963753137,0.05505959283196168,11.292209762958972,0.053461941492591133,11.162561715013071,11.380965916170938,11.35098236984795,11.240863184184027
6.800000000000001,11.309550826718505,11.30094336414073,0.05546342306326736,11.306623913575152,0.05251944141486808,11.177490558523814,11.39449386270734,11.365014249781773,11.254087403655237
6.8500000000000005,11.323056706939836,11.314491455078848,0.0550799966331357,11.320064419431557,0.05192187154639432,11.190193257299834,11.408063861370989,11.378136703572972,11.2679767103067
6.9,11.336441512875734,11.327898775300602,0.05536264651644574,11.333608303043693,0.051914964798399584,11.203379330787861,11.42131882243211,11.39180415939218,11.281078866359287
6.95,11.349706329904,11.341199865675417,0.05527864875146543,11.346160740085189,0.0530756412686416,11.216583970984557,11.434688756593381,11.404984978655467,11.294427681152534
7,11.362852233672502,11.354403901549611,0.05466279059006328,11.359273274360437,0.052984462006551825,11.234333922314423,11.448124787459168,11.417515024262565,11.308189443082439
7.050000000000001,11.375880290186398,11.36745247010936,0.0549216052694637,11.373150323099063,0.0526249312524389,11.245369883526587,11.458596389380409,11.430801895455861,11.320958684916935
7.1000000000000005,11.388791555894572,11.380380407788607,0.05522989882061205,11.385815790391087,0.05268429457645581,11.255831403003302,11.472320688386068,11.444021454715184,11.333561657073961
7.15,11.401587077775314,11.393220457112404,0.05490172824613728,11.399098930862007,0.051898056912889616,11.270136294559617,11.484989440998177,11.456488806021452,11.346685349529176
7.2,11.414267893421213,11.405938718294061,0.054731831584347024,11.410397994524578,0.05263879169492769,11.28280086916939,11.498142365386641,11.46899972500556,11.359536061836867
7.25,11.426835031123291,11.418538213002238,0.054741225745177084,11.423683474782397,0.052033403664125,11.294766244107036,11.509775239886844,11.481576256868468,11.372093805378114
7.300000000000001,11.439289509954396,11.431027747894756,0.054548152553407454,11.436220695162849,0.05155534168562708,11.308698549263962,11.524059787267964,11.493837662507802,11.384741357400989
7.3500000000000005,11.451632339851836,11.443386953033732,0.05487799542801878,11.44857152644293,0.05253699756146005,11.318265227660252,11.534821420465361,11.506510335279854,11.396754344423817
7.4,11.463864521699273,11.455657790866985,0.05452289565778059,11.460848851656888,0.05267845178331598,11.335323799537779,11.547548401031234,11.518387417357054,11.409341626041492
7.45,11.475987047407889,11.467800471135543,0.05480874833593045,11.473594128381606,0.051858754332591475,11.34155681395073,11.55873143711826,11.530795795743819,11.42117829907196
7.5,11.488000899996814,11.479841835542167,0.05488650186629679,11.48516318942357,0.05160144088357409,11.355244769895382,11.57215179850745,11.542887401863112,11.433114398130517
7.550000000000001,11.499907053672846,11.491795589659619,0.05426390692197357,11.496172661316962,0.05245403876508974,11.370752477455522,11.583922874101692,11.554170960594819,11.445643146750873
7.6000000000000005,11.511706473909445,11.503601885632607,0.05471493572964554,11.509113392285162,0.05109269005330088,11.377728391866482,11.595911386803483,11.56642140963909,11.4569915381798
7.65,11.523400117525027,11.515336222042896,0.05437317168016185,11.520294009779413,0.051414298284614454,11.394968136348034,11.606213787135902,11.577773289205188,11.469026945844865
7.7,11.534988932760552,11.526956819851693,0.0543657523993708,11.53215660586921,0.05162889142825481,11.405085299677607,11.61793657817014,11.589354685159922,11.480623180361182
7.75,11.54647385935641,11.538488485280624,0.053931942726295125,11.543690976440805,0.05076808082322758,11.418126746680473,11.630173996581913,11.600405802082706,11.492541916630115
7.800000000000001,11.55785582862864,11.549876513864271,0.054151666623421406,11.554468858199272,0.05045578881188549,11.427359286427025,11.642613417809475,11.61200749525206,11.503704162005219
7.8500000000000005,11.569135763544436,11.561194145436785,0.053940750155275954,11.566371970380374,0.05074480527690003,11.440092226427304,11.652470179024846,11.623076513699711,11.51519501338916
7.9,11.580314578796997,11.572412494615639,0.05370048328074966,11.577951546869322,0.050830886830464404,11.4516603682657,11.663613963292867,11.634015062077747,11.526614095516248
7.95,11.591393180879702,11.583511557021216,0.05368101309542621,11.587991543219086,0.05068111242784915,11.46212901243809,11.674823250132436,11.645074193975129,11.537712167784276
8,11.60237246815961,11.594527147895102,0.05345348107510023,11.59926446370882,0.050965196382292556,11.474560022348527,11.686465804124621,11.65582594923471,11.548918987084509
8.05,11.613253330950318,11.605442716397487,0.05320971082875587,11.61025326151279,0.050807631404058175,11.489192099467635,11.696911753946608,11.666463041779075,11.560043620121562
8.100000000000001,11.624036651584152,11.616232467234646,0.05342280417411582,11.621018966352146,0.05086943367195635,11.497070289964235,11.706704685684556,11.677459455758267,11.570613847410037
8.15,11.634723304483712,11.626957222294633,0.05325999939154976,11.631706140238235,0.05098666031426583,11.509467555837551,11.717842665904817,11.687983303875262,11.581463305092162
8.2,11.645314156232791,11.637579980698172,0.0531031475865601,11.642598626469354,0.05050313505615953,11.520495881530191,11.727946721491934,11.698417303819351,11.592211008646231
8.25,11.655810065646634,11.648100273296373,0.05301558402967265,11.652604787189183,0.04965066384485907,11.52859075817056,11.739411975508268,11.708825649676307,11.60279448161696
8.3,11.66621188384158,11.658527337695494,0.0528907402609368,11.663896233495901,0.05049489559878284,11.540831628940317,11.74804443135597,11.719102624102517,11.613321143580643
8.350000000000001,11.676520454304095,11.668842094260487,0.053192627545169006,11.674145865056246,0.05029744419430381,11.550958748460934,11.758853230172116,11.729713081849264,11.623327826758926
8.4,11.68673661295915,11.679104643471225,0.052698116737110626,11.683582745145955,0.05011286271263375,11.560666247205129,11.769052644292334,11.73943472969626,11.63403849622204
