age_yrs,fit,mean,sd,median,median_abs_dev,2.5%,97.5%,length_plus_sd,length_minus_sd,female_length,male_length
60.75,12.816045809075636,12.816026889937811,0.0555712353858016,12.816322398577178,0.0554903676260428,12.707779566816564,12.92548963759709,12.871617044461438,12.760474573689834,13.190826085442481,12.644444384012097
60.800000000000004,12.816046623317652,12.816027940730551,0.055571610496375656,12.81574384683913,0.055549095838406934,12.70673780630864,12.925669713389395,12.871618233814027,12.760475012821276,13.190827166965203,12.644445420736698
60.85,12.816047430260348,12.81602891601091,0.05557245755996621,12.815748084429693,0.054849716744940755,12.706357045650835,12.924170595645865,12.871619887820314,12.760474972700381,13.190828170767217,12.644446382959886
60.900000000000006,12.816048229969155,12.8160296420054,0.05557189314777956,12.815847467682481,0.05604542277756669,12.707507521694982,12.92692840257493,12.871620123116935,12.760476336821375,13.190828917993104,12.644447099234675
60.95,12.816049022508926,12.816030921548615,0.055573880289163206,12.816924003267516,0.0558531111779307,12.70590762232036,12.923825011080876,12.871622902798089,12.760475142219763,13.19083023495601,12.64444836164721
61,12.816049807943923,12.816031592583075,0.05557303761536111,12.816098291570146,0.05551211078087326,12.707914186117934,12.924722199505435,12.871622845559283,12.760476770328562,13.190830925614584,12.644449023697781
61.050000000000004,12.816050586337843,12.81603253279406,0.05557349251222656,12.816251457547178,0.05498194598514,12.706767549903347,12.924894467738167,12.87162407885007,12.760477093825616,13.190831893321635,12.644449951321109
61.1,12.816051357753803,12.816033379693646,0.05557380494965616,12.815937256480314,0.05552369306750885,12.705915301888774,12.923880781338479,12.87162516270346,12.760477552804147,13.190832764988436,12.644450786882302
61.150000000000006,12.816052122254355,12.816034311769116,0.05557425733160938,12.81660705974242,0.05591471042206422,12.70865613479858,12.924887688775206,12.871626379585965,12.760477864922745,13.19083372432205,12.644451706479034
61.2,12.816052879901498,12.816035324175314,0.05557469994097553,12.816257175409852,0.054564286541896254,12.706462700743321,12.925993371912094,12.871627579842475,12.760478179960522,13.190834766335634,12.644452705331016
61.25,12.816053630756665,12.81603595892655,0.05557422340928848,12.815684916550614,0.05547575110709318,12.70912693510348,12.924445780317898,12.871627854165954,12.760479407347376,13.190835419649897,12.644453331584126
61.300000000000004,12.816054374880748,12.816037027291747,0.05557516439946453,12.81578063144272,0.05585988164640327,12.706763467406422,12.92334072479757,12.871629539280212,12.760479210481284,13.190836519258974,12.644454385645922
61.35,12.816055112334084,12.816037685907256,0.05557503568689199,12.816511418127826,0.05507241422255032,12.70606159667241,12.925728480090894,12.871630148020976,12.760480076647191,13.19083719713541,12.644455035443807
61.400000000000006,12.816055843176473,12.816038585719586,0.05557553461690547,12.815660363360376,0.05535885529515238,12.707194720289861,12.926848036304548,12.871631377793378,12.760480308559568,13.190838123262365,12.64445592320934
61.45,12.816056567467184,12.81603952366632,0.05557628701205456,12.815980944692438,0.05523827670839015,12.706616226718864,12.925412126227366,12.87163285447924,12.760480280455129,13.190839088638947,12.64445684859873
61.5,12.816057285264943,12.816040399965953,0.0555771500496589,12.815606965344966,0.055767280315808125,12.706490072662543,12.924383806637447,12.871634435314602,12.760480135215284,13.190839990565587,12.64445771316636
61.550000000000004,12.816057996627963,12.816041299516913,0.055577045984344216,12.815984287175846,0.05646391777155639,12.70740291308647,12.925638586682044,12.871635042612308,12.760480950643618,13.190840916423529,12.644458600674024
61.6,12.816058701613926,12.816042138104116,0.055577514139765874,12.816323273711127,0.055782819184915844,12.708415939889264,12.92418463090542,12.871636215753693,12.76048118747416,13.190841779534853,12.644459428034121
61.650000000000006,12.816059400279999,12.816042802171067,0.055577387855453665,12.815820354272446,0.05510465636830247,12.706574585836755,12.926365831689907,12.871636788135453,12.760482012424545,13.190842463022156,12.644460083210465
61.7,12.816060092682836,12.816043543871436,0.055577576930214555,12.81554232150825,0.05550688472288228,12.707324478434437,12.926472657114552,12.871637669613051,12.76048251575262,13.190843226413234,12.64446081498086
61.75,12.816060778878589,12.816044508038075,0.05557823139823639,12.81648249811992,0.055498289732933026,12.707575715419223,12.922700115231093,12.871639010276825,12.760482547480352,13.190844218776512,12.64446176623912
61.800000000000004,12.816061458922894,12.816045199336813,0.05557811014467023,12.816149621810652,0.055219342084929686,12.706532024672558,12.924368032866548,12.871639569067565,12.760483348778223,13.190844930291984,12.644462448282667
61.85,12.816062132870904,12.816045952691221,0.05557847986764129,12.815043312301949,0.05668780145717276,12.710581070698822,12.925905595190022,12.871640612738545,12.760483653003263,13.190845705677917,12.644463191551077
