age_yrs,Lifestage,Activity_stages,no_days,MC_variable,mean_bpm,se_bpm,mean_bpd,Vt_mean,Vt_sd,Es_perday,Es_perday_sd,Es_perday_quant025,Es_perday_quant975,Es,Es_sd,Es_quant025,Es_quant975
2,Juvenile/Adult,calving grounds,30,Rs,0.6199980719729508,0.0020045557705490017,892.7972236410491,137.2753888236378,0,269.62998923517654,0.8717581154962343,267.8960209628532,271.36663558954666,8088.899677055296,26.15274346488703,8036.880628885596,8140.999067686401
2,Juvenile/Adult,foraging,154,Rs,1.0399955990911236,0.0020042861516551833,1497.5936626912178,137.2753888236378,0,452.28205516065617,0.8716408613583206,450.55313443580445,454.0170687172715,69651.43649474105,134.2326926491814,69385.1827031139,69918.62858245983
2,Juvenile/Adult,northbound,90,Rs,0.4999989434994485,3.005702360739497e-4,719.9984786392058,137.2753888236378,0,217.44375643677424,0.13071451860993716,217.18541491605913,217.7013809042164,19569.938079309683,11.764306674894337,19546.687342445322,19593.124281379474
2,Juvenile/Adult,southbound,91,Rs,0.7199972381205009,0.002004479765784353,1036.7960228935212,137.2753888236378,0,313.1184697817207,0.8717250619033274,311.38654095898676,314.85155243415903,28493.780750136582,79.32698063320281,28336.175227267795,28651.491271508476
2,Juvenile/Adult,calving grounds,30,Vt,0.6199980719729508,0.0020045557705490017,892.7972236410491,137.27254067459268,4.1285367915709426,269.62438466145386,8.155582261474594,253.4835121164355,285.5321124209408,8088.731539843616,244.66746784423782,7604.505363493065,8565.963372628225
2,Juvenile/Adult,foraging,154,Vt,1.0399955990911236,0.0020042861516551833,1497.5936626912178,137.27254067459268,4.1285367915709426,452.272666687081,13.630102825675392,425.1975155957688,478.9799538981052,69649.99066981048,2099.0358351540103,65480.41740174839,73762.9129003082
2,Juvenile/Adult,northbound,90,Vt,0.4999989434994485,3.005702360739497e-4,719.9984786392058,137.27254067459268,4.1285367915709426,217.4392460083216,6.540923101639954,204.42804476124317,230.26117643288217,19569.532140748943,588.6830791475958,18398.52402851189,20723.505878959393
2,Juvenile/Adult,southbound,91,Vt,0.7199972381205009,0.002004479765784353,1036.7960228935212,137.27254067459268,4.1285367915709426,313.1119642183181,9.457046284879203,294.3438387379987,331.604746123824,28493.18874386695,860.5912119240076,26785.289325157883,30176.03189726798
2,Juvenile/Adult,calving grounds,30,pctO2,0.6199981687779041,0.002004567699580897,892.797363040182,137.2753888236378,0,269.58370596741247,66.17904941401552,137.86518858961364,399.2157621939468,8087.511179022375,1985.3714824204658,4135.95565768841,11976.472865818403
2,Juvenile/Adult,foraging,154,pctO2,1.0399956820580856,0.0020042961433952506,1497.5937821636433,137.2753888236378,0,452.20489849955743,111.00332102442803,231.36570628018566,669.2303345246881,69639.55436893184,17094.511437761917,35630.318767148594,103061.47151680198
2,Juvenile/Adult,northbound,90,pctO2,0.49999895363010943,3.005712532522517e-4,719.9984932273576,137.2753888236378,0,217.40686274008317,53.365075898454975,111.28066633581945,322.1316506810286,19566.617646607487,4802.856830860948,10015.25997022375,28991.848561292572
2,Juvenile/Adult,southbound,91,pctO2,0.7199973303439192,0.0020044912103815583,1036.7961556952437,137.2753888236378,0,313.0648406348289,76.85127609174215,160.12460640237904,463.2274716040774,28488.90049776943,6993.466124348536,14571.339182616492,42153.69991597104
3,Juvenile/Adult,calving grounds,30,all,0.6199981687779041,0.002004567699580897,892.797363040182,169.95627703783185,3.522199419145687,335.4606705870297,88.83686472475812,163.65274841839775,513.8931097785625,10063.82011761089,2665.105941742743,4909.582452551932,15416.793293356875
3,Juvenile/Adult,foraging,154,all,1.0399956820580856,0.0020042961433952506,1497.5937821636433,169.95627703783185,3.522199419145687,562.7081851645098,149.00861244230407,274.64297117030935,862.1968426010195,86657.06051533451,22947.326316114828,42295.01756022764,132778.31376055698
3,Juvenile/Adult,northbound,90,all,0.49999895363010943,3.005712532522517e-4,719.9984932273576,169.95627703783185,3.522199419145687,270.533592038453,71.63633692264948,132.096230675522,415.09298269486186,24348.023283460767,6447.270323038453,11888.66076079698,37358.36844253757
3,Juvenile/Adult,southbound,91,all,0.7199973303439192,0.0020044912103815583,1036.7961556952437,169.95627703783185,3.522199419145687,389.5670969099748,103.1632277111826,190.07779527944197,596.7330531939539,35450.60581880771,9387.853721717616,17297.07937042922,54302.7078406498
3,Juvenile/Adult,calving grounds,30,Rs,0.6199980719729508,0.0020045557705490017,892.7972236410491,169.95870689359404,0,333.8250556260919,1.0793113266944456,331.6782541645626,335.975172782922,10014.751668782757,32.37933980083338,9950.347624936878,10079.25518348766
3,Juvenile/Adult,foraging,154,Rs,1.0399955990911236,0.0020042861516551833,1497.5936626912178,169.95870689359404,0,559.9639811986895,1.0791661560136079,557.8234290339104,562.1120768118371,86234.45310459817,166.19158802609562,85904.8080712222,86565.25982902292
3,Juvenile/Adult,northbound,90,Rs,0.4999989434994485,3.005702360739497e-4,719.9984786392058,169.95870689359404,0,269.2140228687237,0.16183578677533605,268.8941739054542,269.53298405853224,24229.262058185137,14.565220809780241,24200.47565149088,24257.968565267907
3,Juvenile/Adult,southbound,91,Rs,0.7199972381205009,0.002004479765784353,1036.7960228935212,169.95870689359404,0,387.6675249994888,1.0792704035110785,385.52324855149584,389.81322998763176,35277.744774953484,98.21360671950815,35082.615618186115,35473.003928874496
3,Juvenile/Adult,calving grounds,30,Vt,0.6199980719729508,0.0020045557705490017,892.7972236410491,169.95627703783185,3.522199419145687,333.82027416783995,7.001508603712034,319.9970616555254,347.51886263208115,10014.6082250352,210.04525811136102,9599.911849665761,10425.565878962434
3,Juvenile/Adult,foraging,154,Vt,1.0399955990911236,0.0020042861516551833,1497.5936626912178,169.95627703783185,3.522199419145687,559.9559715628686,11.654529423622648,536.8738398709372,582.7307382165885,86233.21962068178,1794.7975312378878,82678.57134012434,89740.53368535462
3,Juvenile/Adult,northbound,90,Vt,0.4999989434994485,3.005702360739497e-4,719.9984786392058,169.95627703783185,3.522199419145687,269.2101748641453,5.581536306009594,258.1076415241233,280.1546219401956,24228.915737773077,502.33826754086346,23229.687737171098,25213.915974617605
3,Juvenile/Adult,southbound,91,Vt,0.7199972381205009,0.002004479765784353,1036.7960228935212,169.95627703783185,3.522199419145687,387.66197487536624,8.105845779097384,371.6771538164878,403.4523238820134,35277.23971365833,737.6319658978621,33822.6209973004,36714.161473263215
3,Juvenile/Adult,calving grounds,30,pctO2,0.6199981687779041,0.002004567699580897,892.797363040182,169.95870689359404,0,333.76775297040547,81.93534003610536,170.68892959709834,494.26335846109396,10013.032589112163,2458.060201083161,5120.6678879129495,14827.900753832819
3,Juvenile/Adult,foraging,154,pctO2,1.0399956820580856,0.0020042961433952506,1497.5937821636433,169.95870689359404,0,559.8684546337244,137.43163333118682,286.450591004499,828.5645609491651,86219.74201359354,21164.47153300277,44113.39101469285,127598.9423861714
3,Juvenile/Adult,northbound,90,pctO2,0.49999895363010943,3.005712532522517e-4,719.9984932273576,169.95870689359404,0,269.1683453074662,66.07054163679882,137.77501061746528,398.8266161065805,24225.15107767196,5946.348747311894,12399.750955571877,35894.39544959225
3,Juvenile/Adult,southbound,91,pctO2,0.7199973303439192,0.0020044912103815583,1036.7961556952437,169.95870689359404,0,387.6011275153101,95.14847213039528,198.2479982697955,573.515345657221,35271.70260389322,8658.51096386597,18040.56784255139,52189.89645480711
4,Juvenile/Adult,calving grounds,30,all,0.6199981687779041,0.002004567699580897,892.797363040182,201.13729298857936,3.505089946578802,396.68622483254603,103.83059777492026,195.0018998816996,604.4766065278901,11900.586744976381,3114.917933247608,5850.056996450988,18134.298195836705
4,Juvenile/Adult,foraging,154,all,1.0399956820580856,0.0020042961433952506,1497.5937821636433,201.13729298857936,3.505089946578802,665.4091085995221,174.15787231275513,327.25319350039837,1014.0310151244809,102473.0027243264,26820.312336164287,50396.99179906135,156160.77632917007
4,Juvenile/Adult,northbound,90,all,0.49999895363010943,3.005712532522517e-4,719.9984932273576,201.13729298857936,3.505089946578802,319.90918630120495,83.72689493259792,157.40032728873507,488.1835892109986,28791.826767108447,7535.420543933813,14166.029455986156,43936.523028989875
4,Juvenile/Adult,southbound,91,all,0.7199973303439192,0.0020044912103815583,1036.7961556952437,201.13729298857936,3.505089946578802,460.66771596355716,120.57489376758326,226.48850369963534,701.8392732026354,41920.7621526837,10972.315332850078,20610.453836666817,63867.37386143981
4,Juvenile/Adult,calving grounds,30,Rs,0.6199980719729508,0.0020045557705490017,892.7972236410491,201.13971104104888,0,395.06934627910493,1.2773241944619336,392.52868782431415,397.6139287340654,11852.080388373148,38.319725833858016,11775.860634729424,11928.417862021963
4,Juvenile/Adult,foraging,154,Rs,1.0399955990911236,0.0020042861516551833,1497.5936626912178,201.13971104104888,0,662.6962244553588,1.277152390443599,660.1629618072643,665.2384144897155,102055.21856612524,196.6814681283143,101665.0961183187,102446.7158314162
4,Juvenile/Adult,northbound,90,Rs,0.4999989434994485,3.005702360739497e-4,719.9984786392058,201.13971104104888,0,318.6046290756663,0.19152654184684603,318.2260999068777,318.9821075980909,28674.416616809965,17.23738876621615,28640.348991618994,28708.389683828183
4,Juvenile/Adult,southbound,91,Rs,0.7199972381205009,0.002004479765784353,1036.7960228935212,201.13971104104888,0,458.78987539728547,1.2772757634199012,456.2522052006567,461.32923621723234,41749.87866115298,116.23209447121104,41518.95067325976,41980.960495768144
4,Juvenile/Adult,calving grounds,30,Vt,0.6199980719729508,0.0020045557705490017,892.7972236410491,201.13729298857936,3.505089946578802,395.0645880473143,7.0016329730284745,381.2461960983234,408.80796664219247,11851.93764141943,210.04898919085423,11437.385882949704,12264.238999265774
4,Juvenile/Adult,foraging,154,Vt,1.0399955990911236,0.0020042861516551833,1497.5936626912178,201.13729298857936,3.505089946578802,662.6882537272284,11.618461742702218,639.7177517692071,685.3364523365003,102053.99107399317,1789.2431083761417,98516.5337724579,105541.81365982104
4,Juvenile/Adult,northbound,90,Vt,0.4999989434994485,3.005702360739497e-4,719.9984786392058,201.13729298857936,3.505089946578802,318.60079976319497,5.555398620866308,307.5379291623035,329.48936096755256,28674.07197868755,499.98587587796777,27678.413624607314,29654.04248707973
4,Juvenile/Adult,southbound,91,Vt,0.7199972381205009,0.002004479765784353,1036.7960228935212,201.13729298857936,3.505089946578802,458.7843522335036,8.095970363657855,442.78576547426724,474.61490516983537,41749.37605324883,736.7333030928647,40293.504658158316,43189.95637045502
4,Juvenile/Adult,calving grounds,30,pctO2,0.6199981687779041,0.002004567699580897,892.797363040182,201.13971104104888,0,395.0015307501607,96.9673806075156,202.00390203345518,584.94201865918,11850.045922504822,2909.0214182254676,6060.117061003655,17548.2605597754
4,Juvenile/Adult,foraging,154,pctO2,1.0399956820580856,0.0020042961433952506,1497.5937821636433,201.13971104104888,0,662.5831723733265,162.64514787960061,339.00345651755634,980.5748667675354,102037.80854549228,25047.352773458493,52206.53230370368,151008.52948220045
4,Juvenile/Adult,northbound,90,pctO2,0.49999895363010943,3.005712532522517e-4,719.9984932273576,201.13971104104888,0,318.5505714069518,78.19199084323111,163.0515219301125,471.9962382944002,28669.551426625665,7037.2791758908,14674.636973710127,42479.661446496015
4,Juvenile/Adult,southbound,91,pctO2,0.7199973303439192,0.0020044912103815583,1036.7961556952437,201.13971104104888,0,458.71129648229106,112.60462344119152,234.61901902688567,678.7337525186163,41742.727979888485,10247.020733148429,21350.330731446596,61764.77147919409
5,Juvenile/Adult,calving grounds,30,all,0.6199981687779041,0.002004567699580897,892.797363040182,230.05894544862522,3.8899330705367805,453.66854317213637,118.52626086597742,223.27929165431223,690.7303831181935,13610.056295164091,3555.7878259793224,6698.378749629367,20721.911493545802
5,Juvenile/Adult,foraging,154,all,1.0399956820580856,0.0020042961433952506,1497.5937821636433,230.05894544862522,3.8899330705367805,760.9923461973825,198.80727709908496,374.70844000428934,1158.698673467767,117192.8213143969,30616.32067325908,57705.09976066056,178439.5957140361
5,Juvenile/Adult,northbound,90,all,0.49999895363010943,3.005712532522517e-4,719.9984932273576,230.05894544862522,3.8899330705367805,365.86280438166636,95.57716236907318,180.22506138682846,557.8293179834836,32927.65239434997,8601.944613216587,16220.255524814562,50204.63861851353
5,Juvenile/Adult,southbound,91,all,0.7199973303439192,0.0020044912103815583,1036.7961556952437,230.05894544862522,3.8899330705367805,526.8407080669828,137.64045231378512,259.3317237775163,801.9715403452517,47942.50443409543,12525.281160554445,23599.18686375398,72979.4101714179
5,Juvenile/Adult,calving grounds,30,Rs,0.6199980719729508,0.0020045557705490017,892.7972236410491,230.06162899238896,0,451.87644398763234,1.460990887420194,448.9704637622597,454.78691244591795,13556.29331962897,43.82972662260582,13469.113912867791,13643.60737337754
5,Juvenile/Adult,foraging,154,Rs,1.0399955990911236,0.0020042861516551833,1497.5936626912178,230.06162899238896,0,757.9854427363238,1.4607943796688363,755.0879217621228,760.8931747673845,116729.75818139386,224.96233446900072,116283.53995136691,117177.54891417721
5,Juvenile/Adult,northbound,90,Rs,0.4999989434994485,3.005702360739497e-4,719.9984786392058,230.06162899238896,0,364.41685030911043,0.2190661803405496,363.9838923579336,364.84860654127954,32797.51652781994,19.71595623064945,32758.550312214025,32836.37458871515
5,Juvenile/Adult,southbound,91,Rs,0.7199972381205009,0.002004479765784353,1036.7960228935212,230.06162899238896,0,524.7593603113702,1.4609354924692615,521.8567980263787,527.6638563147336,47753.10178833469,132.94512981470277,47488.968620400454,48017.41092464077
5,Juvenile/Adult,calving grounds,30,Vt,0.6199980719729508,0.0020045557705490017,892.7972236410491,230.05894544862522,3.8899330705367805,451.8711633233751,7.778402857910024,436.5305111073923,467.14643298531706,13556.134899701252,233.3520857373007,13095.915333221768,14014.392989559512
5,Juvenile/Adult,foraging,154,Vt,1.0399955990911236,0.0020042861516551833,1497.5936626912178,230.05894544862522,3.8899330705367805,757.9765968580657,12.898953854280256,732.4624619352462,783.1363420584125,116728.39591614212,1986.4388935591594,112799.21913802793,120602.99667699554
5,Juvenile/Adult,northbound,90,Vt,0.4999989434994485,3.005702360739497e-4,719.9984786392058,230.05894544862522,3.8899330705367805,364.41260055533905,6.165586042401228,352.1367420354243,376.4997887864644,32797.134049980516,554.9027438161105,31692.30678318818,33884.980990781805
5,Juvenile/Adult,southbound,91,Vt,0.7199972381205009,0.002004479765784353,1036.7960228935212,230.05894544862522,3.8899330705367805,524.7532307290267,8.991809425117758,506.97360016399756,542.3840246205532,47752.543996341425,818.254657685716,46134.59761492378,49356.946240470344
5,Juvenile/Adult,calving grounds,30,pctO2,0.6199981687779041,0.002004567699580897,892.797363040182,230.06162899238896,0,451.7988772506656,110.91033901871957,231.0500821747293,669.0509446509226,13553.966317519968,3327.3101705615873,6931.50246524188,20071.52833952768
5,Juvenile/Adult,foraging,154,pctO2,1.0399956820580856,0.0020042961433952506,1497.5937821636433,230.06162899238896,0,757.8561348735516,186.0319251490448,387.7488290940363,1121.5719165048154,116709.84477052695,28648.916472952904,59713.31968048159,172722.07514174157
5,Juvenile/Adult,northbound,90,pctO2,0.49999895363010943,3.005712532522517e-4,719.9984932273576,230.06162899238896,0,364.3550196777567,89.43523232903767,186.49673180287323,539.864668683593,32791.9517709981,8049.17090961339,16784.70586225859,48587.82018152338
5,Juvenile/Adult,southbound,91,pctO2,0.7199973303439192,0.0020044912103815583,1036.7961556952437,230.06162899238896,0,524.6694825189915,128.796064023718,268.3549331484619,776.3290100614812,47744.92290922822,11720.441826158338,24420.298916510033,70645.93991559479
6,Juvenile/Adult,calving grounds,30,all,0.6199981687779041,0.002004567699580897,892.797363040182,256.28004868465786,4.335087267593553,505.3765475039208,132.03889220444108,248.7240917220593,769.4668005386641,15161.296425117624,3961.166766133232,7461.722751661779,23084.004016159925
6,Juvenile/Adult,foraging,154,all,1.0399956820580856,0.0020042961433952506,1497.5937821636433,256.28004868465786,4.335087267593553,847.7283479003287,221.472376585811,417.410032838605,1290.7792319301004,130550.16557665062,34106.74599421489,64281.14505714517,198780.0017172355
6,Juvenile/Adult,northbound,90,all,0.49999895363010943,3.005712532522517e-4,719.9984932273576,256.28004868465786,4.335087267593553,407.5629305099189,106.47347330145114,200.76342252529253,621.4165426014963,36680.6637458927,9582.612597130603,18068.70802727633,55927.48883413467
6,Juvenile/Adult,southbound,91,all,0.7199973303439192,0.0020044912103815583,1036.7961556952437,256.28004868465786,4.335087267593553,586.8886924934338,153.33220442692254,288.88504263892963,893.3885637214096,53406.87101690248,13953.230602849952,26288.538880142598,81298.35929864828
6,Juvenile/Adult,calving grounds,30,Rs,0.6199980719729508,0.0020045557705490017,892.7972236410491,256.28303932644815,0,503.379329149274,1.627508188550117,500.1421381077132,506.6215199727506,15101.37987447822,48.82524565650351,15004.264143231394,15198.645599182519
6,Juvenile/Adult,foraging,154,Rs,1.0399955990911236,0.0020042861516551833,1497.5936626912178,256.28303932644815,0,844.3772822111724,1.6272892837114887,841.1495145689423,847.6164247215115,130034.10146052056,250.6025496915693,129537.02524361713,130532.92940711277
6,Juvenile/Adult,northbound,90,Rs,0.4999989434994485,3.005702360739497e-4,719.9984786392058,256.28303932644815,0,405.95147651536377,0.24403437790649196,405.46917192544095,406.4324424196436,36535.63288638274,21.96309401158427,36492.22547328969,36578.91981776792
6,Juvenile/Adult,southbound,91,Rs,0.7199972381205009,0.002004479765784353,1036.7960228935212,256.28303932644815,0,584.5691189991958,1.6274464799268642,581.3357354597939,587.8046566536656,53195.78982892681,148.09762967334464,52901.551926841246,53490.22375548357
6,Juvenile/Adult,calving grounds,30,Vt,0.6199980719729508,0.0020045557705490017,892.7972236410491,256.28004868465786,4.335087267593553,503.37344417902614,8.668417330773035,486.2771564047972,520.39641373977,15101.203325370785,260.0525199231911,14588.314692143917,15611.8924121931
6,Juvenile/Adult,foraging,154,Vt,1.0399955990911236,0.0020042861516551833,1497.5936626912178,256.28004868465786,4.335087267593553,844.3674240327639,14.37500154150798,815.9332290690978,872.4060168066986,130032.58330104563,2213.7502373922293,125653.71727664107,134350.5265882316
6,Juvenile/Adult,northbound,90,Vt,0.4999989434994485,3.005702360739497e-4,719.9984786392058,256.28004868465786,4.335087267593553,405.94674043041556,6.871156644291614,392.2660375253102,419.4170174177452,36535.2066387374,618.4040979862452,35303.94337727792,37747.53156759708
6,Juvenile/Adult,southbound,91,Vt,0.7199972381205009,0.002004479765784353,1036.7960228935212,256.28004868465786,4.335087267593553,584.5622879628023,10.02070018365406,564.7487293298021,604.2097714600826,53195.16820461501,911.8837167125196,51392.134369012,54983.08920286752
6,Juvenile/Adult,calving grounds,30,pctO2,0.6199981687779041,0.002004567699580897,892.797363040182,256.28303932644815,0,503.292921697551,123.55141055436306,257.38415204529474,745.3064220676374,15098.78765092653,3706.542316630892,7721.524561358842,22359.19266202912
6,Juvenile/Adult,foraging,154,pctO2,1.0399956820580856,0.0020042961433952506,1497.5937821636433,256.28303932644815,0,844.2332364082057,207.2350239271095,431.94273139211174,1249.4037395282144,130011.91840686368,31914.193684774862,66519.18063438521,192408.17588734502
6,Juvenile/Adult,northbound,90,pctO2,0.49999895363010943,3.005712532522517e-4,719.9984932273576,256.28303932644815,0,405.8825987012049,99.6286658689662,207.75280719441932,601.3960638337236,36529.433883108446,8966.579928206958,18697.752647497742,54125.645745035115
6,Juvenile/Adult,southbound,91,pctO2,0.7199973303439192,0.0020044912103815583,1036.7961556952437,256.28303932644815,0,584.4689973322335,143.47567165306933,298.9408454888793,864.811568479467,53186.67875723325,13056.286120429308,27203.616939488013,78697.85273163152
7,Juvenile/Adult,calving grounds,30,all,0.6199981687779041,0.002004567699580897,892.797363040182,279.64564874726386,4.667764496778624,551.422653358532,143.95421262874544,271.52573361646915,839.2719593694159,16542.67960075596,4318.626378862363,8145.772008494074,25178.15878108247
7,Juvenile/Adult,foraging,154,all,1.0399956820580856,0.0020042961433952506,1497.5937821636433,279.64564874726386,4.667764496778624,924.9669721591883,241.45824810467332,455.6758544642336,1407.8635379980772,142444.913712515,37184.570208119694,70174.081587492,216810.9848517039
7,Juvenile/Adult,northbound,90,all,0.49999895363010943,3.005712532522517e-4,719.9984932273576,279.64564874726386,4.667764496778624,444.69699629490543,116.08173542791614,219.16828560133,677.7833901728209,40022.72966654149,10447.356188512455,19725.145704119703,61000.50511555388
7,Juvenile/Adult,southbound,91,all,0.7199973303439192,0.0020044912103815583,1036.7961556952437,279.64564874726386,4.667764496778624,640.361571244755,167.16905002178953,315.3683800111931,974.4282228815441,58272.90298327272,15212.383551982848,28698.522581018573,88672.9682822205
7,Juvenile/Adult,calving grounds,30,Rs,0.6199980719729508,0.0020045557705490017,892.7972236410491,279.64886889272105,0,549.2734142319184,1.7758913162487715,545.7410821059169,552.8112019798024,16478.202426957552,53.27673948746313,16372.232463177508,16584.33605939407
7,Juvenile/Adult,foraging,154,Rs,1.0399955990911236,0.0020042861516551833,1497.5936626912178,279.64886889272105,0,921.360822431514,1.7756524534247675,917.8387728547241,924.8952839455467,141889.56665445314,273.4504778274143,141347.1710196275,142433.8737276142
7,Juvenile/Adult,northbound,90,Rs,0.4999989434994485,3.005702360739497e-4,719.9984786392058,279.64886889272105,0,442.9628723430546,0.26628347288156495,442.4365950935411,443.48768885631785,39866.65851087491,23.965512559340855,39819.2935584187,39913.891997068604
7,Juvenile/Adult,southbound,91,Rs,0.7199972381205009,0.002004479765784353,1036.7960228935212,279.64886889272105,0,637.8654371642189,1.7758239815287717,634.3372596778489,641.3959651605712,58045.75478194392,161.59998231911823,57724.69063068426,58367.03282961198
7,Juvenile/Adult,calving grounds,30,Vt,0.6199980719729508,0.0020045557705490017,892.7972236410491,279.64564874726386,4.667764496778624,549.2670776454804,9.338066137118563,530.8383745898136,567.5908157841412,16478.012329364414,280.1419841135569,15925.151237694407,17027.72447352424
7,Juvenile/Adult,foraging,154,Vt,1.0399955990911236,0.0020042861516551833,1497.5936626912178,279.64564874726386,4.667764496778624,921.3502077305084,15.480819880500988,890.7439424196886,951.5187384639465,141887.9319904983,2384.0462615971524,137174.56713263202,146533.88572344778
7,Juvenile/Adult,northbound,90,Vt,0.4999989434994485,3.005702360739497e-4,719.9984786392058,279.64564874726386,4.667764496778624,442.95777280807175,7.398580221362184,428.22810535684613,457.4665974697434,39866.19955272646,665.8722199225965,38540.52948211615,41171.9937722769
7,Juvenile/Adult,southbound,91,Vt,0.7199972381205009,0.002004479765784353,1036.7960228935212,279.64564874726386,4.667764496778624,637.8580819099448,10.793526121976022,616.5321923074821,659.0167280781117,58045.085453804975,982.210877099818,56104.42949998088,59970.52225510817
