age_yrs,fit,mean,sd,median,median_abs_dev,2.5%,97.5%
1.85,9.141921704584629,9.126545310004994,0.06985349013803623,9.129722094982114,0.06759374182378612,8.980713000915536,9.254483766117987
1.9,9.17485942802876,9.159608285965534,0.06928322044913637,9.163303328550066,0.06738557802451314,9.0149878828969,9.286260496178038
1.9500000000000002,9.20750187924595,9.19237096800531,0.06822871289495792,9.195554808618294,0.0657581813533722,9.050286993924814,9.318602483833107
2,9.239851705222046,9.22484590093985,0.0670335099609505,9.227693179024751,0.06494020474436503,9.085854273417551,9.347646236172924
2.05,9.271911529213837,9.257026398758967,0.06611155490912721,9.259764697657529,0.06484438677645958,9.117498881962138,9.377045022297866
2.1,9.30368395096177,9.288928092040935,0.06491518827987879,9.29131345476479,0.06372831181397746,9.15662401123527,9.409010370053757
2.1500000000000004,9.335171546900753,9.320532096205435,0.06361705522675076,9.322431449088157,0.06225069905010633,9.188294218818543,9.438945983600002
2.2,9.366376870369091,9.351849617686044,0.06300277046067236,9.35358029146235,0.06138238989308055,9.22234375592154,9.469632104676398
2.25,9.397302451815525,9.382897489648228,0.062348393856040366,9.384652765469108,0.06065444297903096,9.253241272544669,9.499250226737498
2.3,9.42795079900445,9.413650090472592,0.0616251760439647,9.415389031584937,0.059805394809923834,9.287917339688255,9.528797087221518
2.35,9.458324397219236,9.444139216273078,0.06078546034893467,9.446447152709897,0.05914330613942099,9.318407516449366,9.55760738467351
2.4000000000000004,9.488425709463794,9.47435643311927,0.059655487419187025,9.475979596533733,0.059147725174910515,9.351839787167679,9.586514156308754
2.45,9.518257176662273,9.504283833592599,0.059310855832731144,9.50624719985301,0.0583034655895248,9.38379060845362,9.615230519828966
2.5,9.54782121785702,9.533961216858772,0.05875973553954994,9.535609414431779,0.05970513249193436,9.417065033904258,9.646779872247839
2.55,9.577120230404725,9.56336691743916,0.057807907660743035,9.56471420613473,0.056827323213836545,9.4439786093444,9.671971004379012
2.6,9.60615659017083,9.59250869805765,0.057242324962978555,9.593203547793284,0.05674078726623659,9.476427580890416,9.702003128796783
2.6500000000000004,9.634932651722181,9.621385995035947,0.0567347643135609,9.622564045087746,0.05578018743533047,9.50760325120058,9.729486669619174
2.7,9.663450748517972,9.650004848623214,0.056173937061026684,9.651158206196252,0.055694935994478584,9.537434202890672,9.756710714995737
2.75,9.691713193098959,9.678363717310438,0.0558597761815326,9.679365404925575,0.056123146856233944,9.564783731076151,9.783389789024493
2.8,9.719722277274984,9.706468397861213,0.05546888351653269,9.707469238838051,0.05554386337623261,9.59440322855265,9.810986371296586
2.85,9.74748027231082,9.734332846492485,0.05495567058513759,9.7353576818376,0.054377694217622834,9.62320019786541,9.837840663240227
2.9000000000000004,9.774989429110354,9.761932660684483,0.05446967495967753,9.763052544662,0.054421983485397424,9.651026462106623,9.86507170503378
2.95,9.802251978399099,9.789278529150424,0.054306665209646894,9.790099610426648,0.05378659014239046,9.681902382056519,9.893997816062672
3,9.829270130905098,9.816396427950334,0.0541965284459953,9.81791752086431,0.05346379129630953,9.706904348613739,9.919565255572696
3.0500000000000003,9.856046077538192,9.843256851072685,0.053856366849727076,9.84416891924591,0.05257277489458771,9.73432103924522,9.944237345237537
3.1,9.882581989567667,9.86988773411337,0.05350858920383807,9.871354947991268,0.052674301824715976,9.76226752180735,9.969792980022147
3.15,9.908880018798346,9.896267222500615,0.05339060772030008,9.897804943012959,0.05237365404378266,9.786466431972341,9.9973781690677
3.2,9.934942297745058,9.922410797481904,0.05325160792591476,9.924285377066862,0.05264487473708221,9.8129069398311,10.022870545895005
3.25,9.960770939805572,9.948329983926689,0.05279826329917756,9.948940909631144,0.05193049780407071,9.840818346601585,10.047899116160792
3.3000000000000003,9.986368039431984,9.97400836388203,0.05293432519126624,9.975601594172343,0.05160093895365989,9.866366067462524,10.073365631208631
3.35,10.011735672300533,9.999456875441327,0.05285059417489488,10.000915047836557,0.052487156658187636,9.892072958009264,10.100119951494325
3.4000000000000004,10.036875895479943,10.02468114059556,0.052524022070432365,10.025922624366284,0.051165267999485474,9.916056143856535,10.123378730379143
3.45,10.061790747598216,10.049683076628522,0.05248247818762355,10.051383794345035,0.05069517132168033,9.940405263534696,10.150048765940097
3.5,10.086482249007947,10.0744514583522,0.052172440361677376,10.076062969562116,0.05069551038871637,9.966622819650539,10.172191221774543
3.5500000000000003,10.110952401950161,10.099000198684893,0.052271983583677656,10.10173432028308,0.05043657487084682,9.990391136516267,10.195935906940642
3.6,10.135203190716672,10.123316654573827,0.052330322503378796,10.125120483791989,0.05116117355328838,10.0140582934603,10.220403905419936
3.6500000000000004,10.159236581810983,10.147430483928773,0.05231742223611506,10.14928450790437,0.05132450706610651,10.039686697771138,10.243607685400814
3.7,10.183054524107764,10.171326741164224,0.05218984610603252,10.17338916784895,0.04982435940971273,10.060968412565947,10.267833348515436
3.75,10.206658949010876,10.195011944883001,0.05194836285271283,10.196520760349514,0.05122793247945674,10.088165785960737,10.291696026231627
3.8000000000000003,10.23005177060999,10.21846583309861,0.052393846497762464,10.221197649719034,0.05118938264143361,10.109300862890006,10.313386604676147
3.85,10.253234885835809,10.241719123077287,0.0524870773671883,10.244511583525362,0.050521971082080605,10.130634859967964,10.336776892033264
3.9000000000000004,10.276210174613883,10.264766809362275,0.05229562828063549,10.267539921100692,0.05038635697699936,10.151918073887757,10.359512270160746
3.95,10.298979500017053,10.287603299780912,0.052308046990810764,10.290323296840702,0.05105122137778442,10.174693258795736,10.381643868493061
4,10.32154470841653,10.310245847458434,0.05209450757524909,10.312768714963163,0.049440424986479305,10.19982058623242,10.404695636048332
4.050000000000001,10.343907629631623,10.33266259432051,0.05244810356917017,10.335537298695144,0.050118962203739535,10.222681712418392,10.427538984081492
4.1,10.36607007707811,10.354900974364986,0.052269350167845195,10.357532491231765,0.05050502378657588,10.242146437815764,10.448593473580704
4.15,10.388033847915292,10.376911887710971,0.05287002843335786,10.380027864431723,0.05024297237062694,10.262039228190789,10.47202849553122
4.2,10.409800723191731,10.398759902998945,0.05250008699221753,10.402353569573279,0.05061509588207026,10.285011440961155,10.49311339046841
4.25,10.431372467989664,10.420396711957835,0.05256061433801742,10.423343863882646,0.0497005920547393,10.307975926988178,10.515550366509931
4.300000000000001,10.452750831568146,10.441850571563366,0.05239154877335362,10.445419900970741,0.05027913398319033,10.327422928539267,10.534494621282496
4.35,10.47393754750489,10.46309237989563,0.05243464305096191,10.46646803904273,0.050860895864985226,10.350299960116583,10.55905797972184
4.4,10.49493433383685,10.484155603869064,0.05263062966950865,10.487363098755356,0.04960843850986531,10.371234716138478,10.578128547207198
4.45,10.51574289319953,10.505005904162822,0.05310395109733905,10.508684099383068,0.049950923094816795,10.389276766431822,10.597634338612947
4.5,10.53636491296505,10.525697135065311,0.05288316738146418,10.529067169083211,0.05065650290625803,10.410553340617316,10.620155168883624
4.550000000000001,10.55680206537899,10.54619948106247,0.05294396083649276,10.550215222408218,0.05000378001883545,10.429773772375277,10.638369089685174
4.6,10.577056007695974,10.566492113101408,0.05334733358542684,10.570388402713473,0.0506537324891859,10.446423562465911,10.658892920627862
4.65,10.597128382314073,10.586621969462655,0.053497448032462584,10.590597039800507,0.05071343776603788,10.469227474569907,10.67965644430979
4.7,10.617020816907974,10.606571520429476,0.0534828475952955,10.61037314714977,0.0502019923405378,10.488907988904593,10.701178105325827
4.75,10.636734924560976,10.626353207958543,0.05340036847403107,10.63012682990836,0.05090044996671129,10.509291789028891,10.718964564362885
4.800000000000001,10.6562723038958,10.645930810995216,0.053806234375829674,10.650240341137486,0.05003162932508181,10.527233923702198,10.739221937875191
4.85,10.67563453920421,10.665355546858832,0.05375919563268346,10.67043777305232,0.050705685470132066,10.546153209602474,10.75767827300371
4.9,10.694823200575499,10.684599716906247,0.05384866997907406,10.688267576933082,0.04990601489109929,10.565583319560078,10.778378904554817
4.95,10.713839844023786,10.70365287394409,0.05420010877868063,10.707700772457649,0.05144075595783812,10.58234762530023,10.79706983343008
5,10.732686011614216,10.72256212496687,0.05408060224656993,10.727182776099765,0.05166706364363117,10.602784983808357,10.815732208658213
5.05,10.751363231587996,10.74128053763876,0.0544384381072007,10.74583931415475,0.05103321795370989,10.62152685967291,10.835395626443756
5.1000000000000005,10.769873018486319,10.7598549083017,0.05422830542217065,10.764193198189826,0.051107212534755336,10.639850940971602,10.853522695847982
5.15,10.788216873273184,10.77825642187432,0.05400093045657058,10.782313308132423,0.050272760857768634,10.65849939380292,10.873390708974982
5.2,10.806396283457103,10.796475461638513,0.05443081636450122,10.801124819495387,0.05232051005252869,10.677217529039927,10.890432839156226
5.25,10.824412723211733,10.814537706771793,0.054612379007129376,10.818719212779762,0.051334099087610545,10.692555340402198,10.908992016541031
5.3,10.842267653495405,10.832438881168281,0.05472421498522041,10.837019946306626,0.05114261262191858,10.7110795574101,10.924623322280802
5.3500000000000005,10.859962522169607,10.850183324543305,0.054660853535449395,10.855191169744263,0.05222906536057846,10.728725205016591,10.94402644816312
5.4,10.877498764116378,10.86778274745426,0.054430286660828636,10.873343589144673,0.05196760801565916,10.747534633894134,10.961063471284074
5.45,10.894877801354674,10.885185412924756,0.0551112969558096,10.89033483006775,0.051150940482487285,10.76260896269625,10.979361033485754
5.5,10.912101043155676,10.902474415166786,0.054798967905532354,10.907513121605586,0.05220323595211027,10.779944011233644,10.995689916954655
5.55,10.929169886157062,10.91958333027877,0.05472925560468756,10.924287704127838,0.05248357368917136,10.798532668366141,11.011994268424552
5.6000000000000005,10.946085714476276,10.936555616660046,0.05460655690069264,10.941942334559386,0.05250909653822759,10.816988067873657,11.028937727474
5.65,10.962849899822745,10.95333055533434,0.05532015224814181,10.95918960154594,0.05161729489904003,10.830818422631902,11.047320285302805
5.7,10.979463801609132,10.969983289890111,0.05545210427529442,10.975213936396273,0.05232834314376781,10.846707424314708,11.064324575486173
5.75,10.995928767061562,10.986528656363017,0.05493902228155956,10.991773817450898,0.05157798929260611,10.863246865081564,11.081016356008822
5.800000000000001,11.012246131328867,11.002873361158054,0.05528865063889749,11.008202695793344,0.052702508792984014,10.878714716346515,11.094818314238175
5.8500000000000005,11.028417217590853,11.019088570605613,0.05522766063384702,11.02501624098456,0.05171395918661056,10.895497780959097,11.112544939361847
5.9,11.044443337165609,11.03515644157655,0.05526189027963676,11.040459888309353,0.05263416957825254,10.913347159407126,11.128519098620325
5.95,11.060325789615822,11.051068291877296,0.055581701966404225,11.05618058230852,0.05224808430555471,10.925759747175617,11.14362797848222
6,11.07606586285418,11.066843890867869,0.055810014602182524,11.072411570351655,0.05139571848399709,10.93913624061917,11.159918851868138
6.050000000000001,11.091664833247796,11.08250483992006,0.055200711187325106,11.087555687158687,0.05315245626763992,10.959749548129848,11.175598481668743
6.1000000000000005,11.107123965721707,11.09800661466676,0.055208935834169165,11.103153125853456,0.05260647061950467,10.97598524064406,11.190644829715193
6.15,11.12244451386146,11.11336419373032,0.055219313078828845,11.11840818453103,0.0521932170611848,10.990444016200595,11.207606217359496
6.2,11.137627720014754,11.128576211378892,0.05562077482367693,11.13408042366147,0.05113617697731711,11.001415973786742,11.222607913722111
6.25,11.152674815392189,11.143651631214366,0.055760876083775765,11.1491633202428,0.05271568867220803,11.01666310256964,11.235683070613318
6.300000000000001,11.1675870201671,11.158611403310545,0.05560556423327487,11.163709013258888,0.05303032990338739,11.03228208089037,11.251484105845398
6.3500000000000005,11.182365543574504,11.173432948519414,0.055388642267633834,11.178648883134295,0.05257932831013896,11.048673470398187,11.267512388111868
6.4,11.197011584009159,11.188124657624959,0.055333838874912326,11.193144265801383,0.05243716397800796,11.064396945859384,11.281649950586699
6.45,11.21152632912274,11.202680747010277,0.055257454397301474,11.20774604177113,0.05298282121927858,11.079971966495709,11.295127166835027
6.5,11.225910955920147,11.2170857640653,0.05563188254605213,11.222841592168862,0.05252304743206798,11.09096565994296,11.310329114879034
6.550000000000001,11.240166630854944,11.231383951696062,0.05540955186927309,11.236841618581803,0.052621156842367726,11.108073103734572,11.325581717801121
6.6000000000000005,11.254294509923952,11.245535312186606,0.055652894014997616,11.250663006327255,0.0521166675517855,11.117384884385638,11.337429189017334
6.65,11.268295738760992,11.259585533258461,0.055362177248077,11.265320822990013,0.05147283875001171,11.132520964220442,11.352128487987674
6.7,11.282171452729779,11.273510560728935,0.05515933832754896,11.278735914137426,0.05216518863713356,11.151859601076454,11.366643215085261
6.75,11.295922777015988,11.2872963753137,0.05505959283196168,11.292209762958972,0.053461941492591133,11.162561715013071,11.380965916170938
6.800000000000001,11.309550826718505,11.30094336414073,0.05546342306326736,11.306623913575152,0.05251944141486808,11.177490558523814,11.39449386270734
6.8500000000000005,11.323056706939836,11.314491455078848,0.0550799966331357,11.320064419431557,0.05192187154639432,11.190193257299834,11.408063861370989
6.9,11.336441512875734,11.327898775300602,0.05536264651644574,11.333608303043693,0.051914964798399584,11.203379330787861,11.42131882243211
6.95,11.349706329904,11.341199865675417,0.05527864875146543,11.346160740085189,0.0530756412686416,11.216583970984557,11.434688756593381
7,11.362852233672502,11.354403901549611,0.05466279059006328,11.359273274360437,0.052984462006551825,11.234333922314423,11.448124787459168
7.050000000000001,11.375880290186398,11.36745247010936,0.0549216052694637,11.373150323099063,0.0526249312524389,11.245369883526587,11.458596389380409
7.1000000000000005,11.388791555894572,11.380380407788607,0.05522989882061205,11.385815790391087,0.05268429457645581,11.255831403003302,11.472320688386068
7.15,11.401587077775314,11.393220457112404,0.05490172824613728,11.399098930862007,0.051898056912889616,11.270136294559617,11.484989440998177
7.2,11.414267893421213,11.405938718294061,0.054731831584347024,11.410397994524578,0.05263879169492769,11.28280086916939,11.498142365386641
7.25,11.426835031123291,11.418538213002238,0.054741225745177084,11.423683474782397,0.052033403664125,11.294766244107036,11.509775239886844
7.300000000000001,11.439289509954396,11.431027747894756,0.054548152553407454,11.436220695162849,0.05155534168562708,11.308698549263962,11.524059787267964
7.3500000000000005,11.451632339851836,11.443386953033732,0.05487799542801878,11.44857152644293,0.05253699756146005,11.318265227660252,11.534821420465361
7.4,11.463864521699273,11.455657790866985,0.05452289565778059,11.460848851656888,0.05267845178331598,11.335323799537779,11.547548401031234
7.45,11.475987047407889,11.467800471135543,0.05480874833593045,11.473594128381606,0.051858754332591475,11.34155681395073,11.55873143711826
7.5,11.488000899996814,11.479841835542167,0.05488650186629679,11.48516318942357,0.05160144088357409,11.355244769895382,11.57215179850745
7.550000000000001,11.499907053672846,11.491795589659619,0.05426390692197357,11.496172661316962,0.05245403876508974,11.370752477455522,11.583922874101692
7.6000000000000005,11.511706473909445,11.503601885632607,0.05471493572964554,11.509113392285162,0.05109269005330088,11.377728391866482,11.595911386803483
7.65,11.523400117525027,11.515336222042896,0.05437317168016185,11.520294009779413,0.051414298284614454,11.394968136348034,11.606213787135902
7.7,11.534988932760552,11.526956819851693,0.0543657523993708,11.53215660586921,0.05162889142825481,11.405085299677607,11.61793657817014
7.75,11.54647385935641,11.538488485280624,0.053931942726295125,11.543690976440805,0.05076808082322758,11.418126746680473,11.630173996581913
7.800000000000001,11.55785582862864,11.549876513864271,0.054151666623421406,11.554468858199272,0.05045578881188549,11.427359286427025,11.642613417809475
7.8500000000000005,11.569135763544436,11.561194145436785,0.053940750155275954,11.566371970380374,0.05074480527690003,11.440092226427304,11.652470179024846
7.9,11.580314578796997,11.572412494615639,0.05370048328074966,11.577951546869322,0.050830886830464404,11.4516603682657,11.663613963292867
7.95,11.591393180879702,11.583511557021216,0.05368101309542621,11.587991543219086,0.05068111242784915,11.46212901243809,11.674823250132436
8,11.60237246815961,11.594527147895102,0.05345348107510023,11.59926446370882,0.050965196382292556,11.474560022348527,11.686465804124621
8.05,11.613253330950318,11.605442716397487,0.05320971082875587,11.61025326151279,0.050807631404058175,11.489192099467635,11.696911753946608
8.100000000000001,11.624036651584152,11.616232467234646,0.05342280417411582,11.621018966352146,0.05086943367195635,11.497070289964235,11.706704685684556
8.15,11.634723304483712,11.626957222294633,0.05325999939154976,11.631706140238235,0.05098666031426583,11.509467555837551,11.717842665904817
8.2,11.645314156232791,11.637579980698172,0.0531031475865601,11.642598626469354,0.05050313505615953,11.520495881530191,11.727946721491934
8.25,11.655810065646634,11.648100273296373,0.05301558402967265,11.652604787189183,0.04965066384485907,11.52859075817056,11.739411975508268
8.3,11.66621188384158,11.658527337695494,0.0528907402609368,11.663896233495901,0.05049489559878284,11.540831628940317,11.74804443135597
8.350000000000001,11.676520454304095,11.668842094260487,0.053192627545169006,11.674145865056246,0.05029744419430381,11.550958748460934,11.758853230172116
8.4,11.68673661295915,11.679104643471225,0.052698116737110626,11.683582745145955,0.05011286271263375,11.560666247205129,11.769052644292334
8.45,11.696861188238017,11.689250188674416,0.052657836261428594,11.694708070197311,0.04983679530694014,11.571588263853597,11.778271658763428
8.5,11.706895001145451,11.699322662231639,0.05227549399246318,11.7035368666645,0.049717309618205204,11.581811010861928,11.788697290069011
8.55,11.716838865326254,11.709287321898048,0.052273615085798884,11.71325281415884,0.04996670642851295,11.593686685594594,11.797730520074946
8.600000000000001,11.72669358713126,11.719158156696043,0.05223746139984529,11.72415665374512,0.04965626846127968,11.604002784324562,11.807506841618187
8.65,11.736459965682727,11.728962816401967,0.052043236791049656,11.73365020773613,0.05003075945203504,11.613634636928415,11.818092781871657
8.7,11.746138792939126,11.738664167987631,0.05193847112828194,11.743243375169689,0.04916454154592001,11.623074141787646,11.827408703210683
8.75,11.755730853759374,11.748293273291218,0.05154074469876624,11.75281611780565,0.04965873755472263,11.635261960853505,11.835428316266043
8.8,11.765236925966468,11.757817497332235,0.0515454599597465,11.76204483712522,0.04910388752029628,11.643546804623872,11.846732867430445
8.850000000000001,11.774657780410568,11.767265129728056,0.05153089844567729,11.771691603438658,0.04897605022317029,11.651945895881557,11.854567624119076
8.9,11.783994181031494,11.776641002478023,0.05112588783748445,11.780767136239636,0.04879459702706247,11.665396451818685,11.864485789990372
8.95,11.79324688492069,11.785907587965852,0.051103729296056784,11.790402039537788,0.048501771002079835,11.671298090128259,11.873815775383227
9,11.802416642382596,11.795111803019154,0.05086481104776502,11.799435681417453,0.04919815329667942,11.686019750206526,11.882617598033562
9.05,11.811504196995516,11.804220776066236,0.05067121699440147,11.807948006007644,0.0481143479677297,11.695962587138938,11.892758926396331
9.1,11.820510285671892,11.813237458564139,0.050780469456066006,11.81768362234926,0.048743576168604176,11.70150020989961,11.899933730124742
9.15,11.829435638718069,11.822195541048943,0.05062799333985587,11.826284850922107,0.048103182931491795,11.70920623282204,11.910043723305447
9.200000000000001,11.838280979893518,11.831071143937397,0.05036854026748682,11.835119396762355,0.04825232250963151,11.718437292837443,11.917896150001438
9.25,11.84704702646953,11.839854404789675,0.05033433431725008,11.84390769778171,0.048122893623690426,11.727981688089619,11.925888901931359
9.3,11.855734489287366,11.848561571524101,0.050187277622839324,11.8528802608045,0.04751586941760041,11.73885140223359,11.935442559049813
9.35,11.86434407281591,11.857193657764215,0.05004356683883605,11.861727028123061,0.04793001878982084,11.747130226194528,11.943890613637453
9.4,11.872876475208793,11.865763656568008,0.049824008003902694,11.8700024627665,0.047640561312433154,11.755841631129634,11.950736922710584
9.450000000000001,11.881332388361,11.874224484503651,0.049950328712012805,11.878420170586509,0.047922499465239576,11.76553138336098,11.960164566800055
9.5,11.889712497964991,11.882626456312824,0.0497524644059694,11.887299015384968,0.04737109389591465,11.772095798622058,11.968234388491943
9.55,11.898017483566285,11.890959672380324,0.04969004479370077,11.895170611686517,0.047004787808034444,11.78273271635324,11.97569714870398
9.6,11.90624801861858,11.899228736831017,0.04921970282249668,11.902779602134148,0.0473005466018713,11.793197325371434,11.984358461885565
9.65,11.914404770538352,11.907404180153886,0.049165606385490904,11.911173051073181,0.04693617775684666,11.801125674535843,11.992484098675863
9.700000000000001,11.922488400758986,11.91550304019922,0.04913829477152509,11.919639882196948,0.04623065916329446,11.810074961540098,12.001799974336476
9.75,11.930499564784407,11.923546547755036,0.04879822041011436,11.927190218583181,0.0475163105281973,11.81940468011734,12.006937213181727
9.8,11.93843891224223,11.93150517589768,0.048617803094811736,11.934867438786254,0.046830472671791176,11.823753293075841,12.015632029122731
9.85,11.946307086936446,11.939414221899924,0.04837640039251857,11.943400506383277,0.046499743120086943,11.83210326735233,12.023590903239754
9.9,11.954104726899635,11.94721090485031,0.04847884285438495,11.951256213798779,0.04606408563601609,11.840503654822426,12.03181906473112
9.950000000000001,11.961832464444678,11.954976676358646,0.04821904099997471,11.958928706214142,0.04608939395427517,11.847369626208714,12.039631876947029
10,11.969490926216062,11.962666094288563,0.04782431975721736,11.9660179958458,0.04512932765404827,11.860351814892608,12.048511217324236
10.05,11.977080733240678,11.970273228617751,0.047730890674855,11.97316103941207,0.046590675363397074,11.868726172864829,12.052936658799078
10.1,11.98460250097818,11.977817405850312,0.047573160135601394,11.98061828768099,0.046257448360012575,11.876386543169408,12.060546571424783
10.15,11.992056839370903,11.985279191497584,0.04773746077917848,11.989136285053336,0.04504862427075737,11.879305745105228,12.067473718082026
10.200000000000001,11.99944435289331,11.992677702867404,0.04766802867033562,11.996169156029314,0.04532991958329527,11.886526334280477,12.075168343118905
10.25,12.00676564060102,12.000039026130663,0.047304541744855176,12.00425564247158,0.04442816849291132,11.89583612358344,12.083634038007828
10.3,12.014021296179383,12.007336037988802,0.046864685012077606,12.010074549303827,0.0441365934566368,11.906283608642783,12.090875450574641
10.35,12.021211907991614,12.014556534312803,0.04654419679658477,12.017668971371391,0.04520206672440256,11.914539550495979,12.096193292253911
10.4,12.028338059126517,12.021686094509615,0.04672431353089369,12.025050695863271,0.044028627989455484,11.92051732312442,12.104461752754842
10.450000000000001,12.035400327445753,12.028776956810232,0.046468020512364025,12.032289652201847,0.04495717050341266,11.928418463216897,12.109795859244425
10.5,12.04239928563072,12.035789812993333,0.04629605668737624,12.038866635430082,0.04453170528632361,11.93618159108983,12.11863947418474
10.55,12.049335501228965,12.042746389303359,0.04637114914560728,12.045935598138726,0.044212715629385606,11.941517085633523,12.124306143828765
10.600000000000001,12.056209536700228,12.049639716283453,0.046209688260261665,12.05269307065921,0.04354746289387754,11.949382286339837,12.13105342328809
10.65,12.063021949462042,12.056475692717639,0.046025566078962306,12.059941063853369,0.04462063308063181,11.95521260254013,12.136444787983976
10.700000000000001,12.069773291934938,12.063262969203373,0.04574223694840571,12.066014802704935,0.04401819963449034,11.963775760156075,12.143246119856414
10.75,12.076464111587239,12.069967405918003,0.04554005064184207,12.073138278842459,0.04317448749833741,11.970702792071805,12.151496688360375
10.8,12.083094950979453,12.076625399768117,0.045311055318274805,12.079275471666493,0.043849593063681115,11.978419993523213,12.156179277208178
10.850000000000001,12.089666347808274,12.083210006794669,0.0452694997349213,12.086001705021935,0.043506226822256515,11.98548043145146,12.164118455617018
10.9,12.09617883495018,12.089744806191668,0.04515426543527079,12.092543811906992,0.04361953637373502,11.99205653247718,12.169778615392522
10.950000000000001,12.102632940504646,12.09621782302578,0.045092774079811576,12.098805073213555,0.0432405014543132,12.00000148658392,12.17731558930276
11,12.109029187836967,12.102639728589992,0.04466602733666012,12.10457722289053,0.044041642162386575,12.007350089617127,12.183322957915657
11.05,12.115368095620695,12.10898516416146,0.04485426590671489,12.111758912890119,0.04293741958414162,12.012016785664134,12.18934476143264
11.100000000000001,12.121650177879708,12.11529640547635,0.04477288261455846,12.118197489895635,0.04205816192628504,12.017883285460588,12.194377265603615
11.15,12.12787594402988,12.121553191697117,0.044285313305112914,12.123891351273627,0.04199233204768742,12.026002649214774,12.201288490250146
11.200000000000001,12.134045898920396,12.127741943268816,0.04425287915600792,12.130960816458146,0.04229272780409638,12.032464179368102,12.206673015460245
11.25,12.140160542874689,12.133888090553086,0.043998492949163304,12.137051513237855,0.04210102553364568,12.040761639171716,12.212823146833502
11.3,12.14622037173102,12.139959776132708,0.04389152291780481,12.142310562364585,0.04294997510027669,12.046126586662734,12.219331629911784
11.350000000000001,12.152225876882666,12.145988372211026,0.043804699856967166,12.148471729411327,0.04215951774445288,12.052537053152548,12.22370705105494
11.4,12.158177545317786,12.151967550557782,0.04340312035215566,12.154748717066333,0.04276829246140496,12.05951164034758,12.230180053367514
11.450000000000001,12.164075859658904,12.157904126520293,0.04315615291837238,12.160677815608379,0.04177014943888521,12.066357095257427,12.235265426034346
11.5,12.169921298202043,12.163743333030748,0.043270031583459274,12.166148791537655,0.040843666935557986,12.072307191979387,12.242284467575635
11.55,12.175714334955513,12.169578385495575,0.043028725429807034,12.171295171032728,0.04103554128167894,12.076731424836845,12.247234037639586
11.600000000000001,12.181455439678349,12.17530484530297,0.043125350897113134,12.178066561899438,0.04108673525735153,12.083466163931103,12.253483551715956
11.65,12.187145077918398,12.181026157626686,0.04289952326016136,12.18353943097398,0.04141022916954061,12.09071078684333,12.258857676231322
11.700000000000001,12.19278371105008,12.186689177963512,0.042780198659704706,12.189375138691876,0.0407826552744569,12.094963323858424,12.265148888527436
