age_yrs,Lifestage,Activity_stages,no_days,mean_bpm,se_bpm,MR_perday,MR_perday_sd,MR_quant025,MR_quant975,Es,Es_sd,Es_quant025,Es_quant975
34,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1386.0948672082284,358.12193814425365,687.359271078547,2099.692243200205,213458.6095500672,55150.77847421506,105853.32774609621,323352.60545283154
34,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,666.3937702762455,172.16808992317837,330.60187954376903,1010.8339027420643,59975.4393248621,15495.128093086054,29754.169158939214,90975.05124678579
34,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,959.6038701243891,247.9390657482266,475.71340277988344,1453.3031224759648,87323.95218131942,22562.45498308862,43289.919652969395,132250.5841453128
35,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,826.7878601593992,213.71142066973144,409.70660741760025,1252.7725620917038,24803.635804781974,6411.342620091943,12291.198222528008,37583.17686275111
35,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1386.8698707715705,358.4635960504329,687.571517291267,2101.249016240913,213577.96009882187,55203.39379176666,105886.01366285513,323592.3485011006
35,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,666.766369103488,172.33234459319016,330.7039693468458,1011.5839177145388,60008.97321931392,15509.911013387113,29763.35724121612,91042.5525943085
35,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,960.140410937177,248.17560172363716,475.8603182481652,1454.3791990539266,87372.7773952831,22583.979756850982,43303.288960583035,132348.50711390734
36,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,827.1731793473738,213.88027060844962,409.81332511738475,1253.5389023556925,24815.195380421213,6416.408118253488,12294.399753521544,37606.167070670774
36,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1387.5162125720788,358.746821622591,687.7506171151668,2102.5426943736347,213677.49673610012,55247.010529879015,105913.59503573569,323791.5749335398
36,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,667.0771111565355,172.46850745633228,330.7901157265553,1012.2071749630858,60036.94000408819,15522.165671069904,29771.11041538998,91098.64574667774
36,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,960.5878782406337,248.3716839658306,475.98428950777145,1455.2734317376328,87413.49691989766,22601.823240890586,43314.570345207205,132429.8822881246
37,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,827.49713582947,214.0242990941414,409.900535251611,1254.1886459368484,24824.914074884102,6420.728972824243,12297.016057548331,37625.65937810545
37,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1388.0596233914855,358.9884123381741,687.896978516462,2103.639731647304,213761.18200228878,55284.215500078804,105936.13469153515,323960.51867368474
37,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,667.3383670291585,172.5846540679117,330.86051525654085,1012.7357065110065,60060.45303262426,15532.618866112054,29777.44637308868,91146.2135859906
37,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,960.9640856503748,248.53894157092648,476.0856005094893,1456.031713028352,87447.7317941841,22617.04368295431,43323.78964636353,132498.88588558004
38,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,827.7702677923893,214.14809121474966,409.97119545254156,1254.7426671879932,24833.108033771678,6424.44273644249,12299.135863576248,37642.28001563979
38,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1388.517780186411,359.19605913179765,688.0155651601835,2104.5753636470076,213831.7381487073,55316.193106296836,105954.39703466825,324104.6060016392
38,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,667.5586352802113,172.68448190328476,330.9175554387261,1013.1864876996282,60080.277175219024,15541.603371295629,29782.579989485348,91186.78389296654
38,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,961.2812710567819,248.68269911434763,476.1676870416578,1456.678399331904,87476.59566616715,22630.125619405633,43331.25952079085,132557.73433920328
39,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.0012591153973,214.25633132746822,410.0266412839522,1255.220554408532,24840.037773461918,6427.689939824046,12300.799238518566,37656.616632255966
39,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1388.905249462306,359.3776195220772,688.1086185960415,2105.382738282721,213891.40841719514,55344.15340639989,105968.72726379037,324228.94169553905
39,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,667.7449190537172,172.77176853522013,330.9623145422403,1013.5754926144347,60097.042714834555,15549.459168169811,29786.608308801628,91221.79433529913
39,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,961.5495189618052,248.80839647196535,476.23210110108715,1457.2363921643985,87501.00622552428,22641.564078948846,43337.121200198926,132608.51168696026
40,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.1947288940581,214.3468294926027,410.0732761721297,1255.620391415133,24845.841866821742,6430.404884778081,12302.198285163891,37668.611742454
40,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1389.2297793800578,359.52941981486083,688.1868848056721,2106.0582355349634,213941.38602452888,55367.53065148857,105980.78026007353,324332.9682723844
40,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,667.9009434447465,172.8447477568098,330.999960906901,1013.9009563090743,60111.08491002719,15556.027298112884,29789.99648162109,91251.08606781671
40,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,961.7741934739397,248.9134904111349,476.28627896195957,1457.7032438901008,87521.45160612851,22651.127627413272,43342.051385538325,132650.99519399917
41,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.3570536968283,214.4235454006536,410.1114485258439,1255.9579319309069,24850.711610904847,6432.706362019609,12303.343455775317,37678.7379579272
41,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1389.502066117595,359.6581020095556,688.2509486801544,2106.628556243788,213983.31818210962,55387.34770947156,105990.64609674376,324420.79766154336
41,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.0318508575795,172.90661277406846,331.0307759847542,1014.1757482760648,60122.86657718215,15561.595149666162,29792.76983862788,91275.81734484583
41,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,961.9626996383178,249.00257927255794,476.33062603274135,1458.0973958871346,87538.60566708691,22659.234713802773,43346.08696897947,132686.86302572928
42,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.493885790009,214.4893881480371,410.1421980036073,1256.245556707518,24854.81657370027,6434.681644441113,12304.265940108216,37687.36670122553
42,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1389.7315908947453,359.768545801624,688.3025550981457,2107.114640197147,214018.66499779077,55404.356053450094,105998.59348511443,324495.6545903606
42,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.1421995819248,172.95970954313046,331.05559910131035,1014.4099588553969,60132.79796237323,15566.37385888174,29795.003919117935,91296.89629698572
42,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.1216013751147,249.07904134492176,476.36635030728655,1458.4333168158946,87553.06572513543,22666.19276238788,43349.33787796308,132717.4318302464
43,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.610002807521,214.54715076657868,410.1659972452969,1256.4946107172545,24858.300084225633,6436.41452299736,12304.979917358907,37694.838321517636
43,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1389.926367806111,359.8654362230346,688.3424973740398,2107.5357030769665,214048.6606421411,55419.27717834732,106004.74459560213,324560.4982738528
43,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.2358425564901,173.0062904373509,331.07481191088414,1014.6128490881543,60141.225830084106,15570.566139361581,29796.733071979572,91315.15641793387
43,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.2564469027558,249.1461201394229,476.39400124188273,1458.7242801149887,87565.33666815078,22672.29693268748,43351.85411301133,132743.909490464
44,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.7050947561796,214.5921813133439,410.1882516171964,1256.692579164385,24861.152842685387,6437.7654394003175,12305.647548515892,37700.777374931546
44,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.0858768646149,359.9409698400476,688.3798464430184,2107.8702054810337,214073.2250371507,55430.90935536733,106010.49635222481,324612.0116440792
44,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.3125297955189,173.04260384228252,331.09277703042653,1014.774019481146,60148.12768159671,15573.834345805426,29798.349932738387,91329.66175330312
44,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.3668762284143,249.19841333867325,476.41985551588505,1458.9554555990835,87575.3857367857,22677.055613819266,43354.20685194554,132764.9464595166
45,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.7885657569661,214.63591314621635,410.2026743049071,1256.8774310351107,24863.656972708985,6439.077394386491,12306.080229147214,37706.32293105332
45,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.2258927209332,360.01432531918175,688.4040524834934,2108.182912309781,214094.7874790237,55442.20609915399,106014.22408245798,324660.1684957063
45,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.3798452712264,173.0778701360388,331.10442079531754,1014.924708224853,60154.186074410376,15577.008312243492,29799.397871578574,91343.22374023679
45,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.4638102647293,249.24919845346466,476.43661410275575,1459.1715160762544,87584.20673409037,22681.677059265283,43355.73188335077,132784.60796293913
46,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.8561171703603,214.66865898357707,410.2175632506373,1257.0200575337574,24865.68351511081,6440.059769507313,12306.52689751912,37710.60172601273
46,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.3392047571274,360.06925278934034,688.4290404360548,2108.423970876716,214112.23753259762,55450.664929558414,106018.07222715246,324697.29151501425
46,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.4343223464099,173.10427697547814,331.1164402392576,1015.0408589700985,60159.08901117689,15579.384927793033,29800.479621533184,91353.67730730886
46,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.5422570433183,249.28722564708593,476.4539120229337,1459.3381029162308,87591.34539094196,22685.13753388482,43357.305994086964,132799.767365377
47,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.9141885881294,214.69898762160497,410.2277142369984,1257.1484068649936,24867.425657643882,6440.969628648149,12306.831427109952,37714.452205949805
47,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.436614866177,360.12012583396245,688.446077126079,2108.641086622869,214127.23868939126,55458.49937843022,106020.69587741618,324730.7273399218
47,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.4811542412232,173.12873463952906,331.124635335198,1015.1454833726182,60163.30388171008,15581.586117557616,29801.217180167816,91363.09350353564
47,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.6096947985186,249.32244583288514,476.4657069747623,1459.4881171694426,87597.4822266652,22688.342570792545,43358.37933470337,132813.41866241928
48,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,828.9631503440525,214.72476550461815,410.2360213941274,1257.2571668641485,24868.894510321574,6441.742965138545,12307.080641823823,37717.71500592446
48,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.5187442538022,360.1633654876566,688.4600193130383,2108.825082063948,214139.88661508553,55465.15828509912,106022.8429742079,324759.06263784796
48,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.520639617445,173.149522485762,331.1313419279303,1015.2341485828492,60166.85756557005,15583.45702371858,29801.820773513726,91371.07337245643
48,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.66655359479455,249.35238130011138,476.47535967532065,1459.6152448256184,87602.6563771263,22691.066698310136,43359.257730454185,132824.98727913128
49,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.0037386540643,214.7455835592423,410.24357826943304,1257.3458740848619,24870.112159621927,6442.367506777269,12307.307348082992,37720.376222545856
49,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.586827862974,360.19828552112193,688.4727021440194,2108.9751079556713,214150.37149089796,55470.53597025277,106024.79613017899,324782.1666251734
49,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.5533722005973,173.16631059545128,331.1374426404347,1015.3064418262735,60169.803498053756,15584.967953590614,29802.369837639126,91377.57976436461
49,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.7136883921795,249.37655698274637,476.4841400500905,1459.718908345893,87606.94564368833,22693.26668542992,43360.05674455824,132834.42065947628
50,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.0388794716793,214.76494624252356,410.2484932572687,1257.4262023813224,24871.16638415038,6442.948387275707,12307.454797718061,37722.786071439674
50,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.6457737435599,360.23076441687346,688.480951343382,2109.1110743735217,214159.44915650823,55475.53772019851,106026.06650688083,324803.10545352235
50,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.5817116318661,173.1819251206146,331.14141088899294,1015.3719662431342,60172.35404686796,15586.373260855315,29802.726980009364,91383.47696188209
50,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.7544970715263,249.39904259165385,476.48985194701186,1459.8128414142811,87610.6592335089,22695.3128758405,43360.576527178084,132842.96856869955
51,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.0675445728587,214.779958186047,410.2534541326225,1257.489665911876,24872.026337185758,6443.3987455814095,12307.603623978675,37724.689977356284
51,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.6938571336048,360.25594534815303,688.4892773315663,2109.2184326620645,214166.85399857513,55479.41558361557,106027.34870906123,324819.63862995786
51,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6048287013278,173.19403107540808,331.1454159150381,1015.4237005676569,60174.43458311951,15587.462796786725,29803.08743235343,91388.13305108913
51,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.7877855661221,249.4164757339561,476.49561627995433,1459.8870192210902,87613.68848651712,22696.899291790007,43361.10108147585,132849.7187491192
52,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.0918588842438,214.7930116073035,410.2572730034328,1257.544339916032,24872.755766527316,6443.790348219105,12307.718190102982,37726.33019748096
52,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.7346424253699,360.27784108869383,688.4956867339805,2109.310948395923,214173.13493350698,55482.78752765885,106028.33575703298,324833.8860529721
52,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6244370607284,173.20455764897633,331.1484990647303,1015.4682839152106,60176.19933546556,15588.410188407872,29803.36491582572,91392.14555236895
52,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.8160215322126,249.43163448022204,476.5000539452252,1459.9509380397674,87616.25795943134,22698.278737700206,43361.50490901549,132855.53536161882
53,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1127042122042,214.80479287424234,410.2598294234745,1257.59276833113,24873.381126366126,6444.1437862272705,12307.794882704235,37727.7830499339
53,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.7696087776867,360.29760296222577,688.4999774548595,2109.3929434773668,214178.51975176373,55485.830856182765,106028.99652804837,324846.51329551445
53,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.641247845382,173.21405835260023,331.1505631619817,1015.5077999442312,60177.71230608439,15589.26525173402,29803.550684578357,91395.70199498082
53,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.8402290027359,249.44531590347256,476.50302519603514,1460.0075814220663,87618.46083924896,22699.523747216,43361.77529283919,132860.68990940804
54,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1299502073853,214.81417113901801,410.26239280539534,1257.6318631511497,24873.898506221558,6444.42513417054,12307.871784161858,37728.9558945345
54,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.7985375403882,360.31333402217626,688.5042797382671,2109.4591068099307,214182.97478121976,55488.253439415144,106029.65907969314,324856.7024487293
54,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6551559368079,173.2216212018701,331.152632734725,1015.5396845888203,60178.96403431271,15589.945908168309,29803.73694612525,91398.57161299384
54,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.8602566040922,249.45620674676863,476.5060040593001,1460.0532920853448,87620.2833509724,22700.514813955946,43362.04636939631,132864.8495797664
55,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.144123586768,214.8216654697089,410.26475855853494,1257.6634313254663,24874.323707603042,6444.649964091267,12307.942756756049,37729.90293976399
55,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.822312238555,360.325904965851,688.5082502706587,2109.5125151003954,214186.63608473746,55490.18936474106,106030.27054168144,324864.9273254609
55,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6665861072227,173.22766479462481,331.1545426804041,1015.565421549733,60179.99274965004,15590.489831516234,29803.90884123637,91400.88793947597
55,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.8767160074771,249.4649098006893,476.5087530330439,1460.0901930128919,87621.7811566804,22701.306791862728,43362.29652600699,132868.20756417315
56,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.156749201015,214.82915435012706,410.2658775299139,1257.6936939069333,24874.702476030452,6444.874630503811,12307.976325897414,37730.810817207996
56,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.8434906855655,360.33846682041883,688.510128480556,2109.5637808977026,214189.8975655771,55492.1238903445,106030.55978600563,324872.8222582462
56,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6767680754488,173.233704025754,331.15544629651333,1015.5901296592476,60180.909126790386,15591.033362317861,29803.9901666862,91403.11166933228
56,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.8913780068802,249.47360654081544,476.5100540389781,1460.1256042551954,87623.1153986261,22702.098195214203,43362.41491754701,132871.4299872228
57,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1670677147127,214.83503168663023,410.2670876030646,1257.7177861116777,24875.01203144138,6445.050950598907,12308.01262809194,37731.533583350334
57,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.8607991580309,360.34832545563796,688.5121594945022,2109.604575436615,214192.56307033676,55493.64212016825,106030.87256215332,324879.1046172387
57,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6850894753364,173.2384436563117,331.15642334824935,1015.6097900337178,60181.65805278028,15591.459929068053,29804.078101342446,91404.8811030346
57,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9033607934707,249.48043181166176,476.5114605300916,1460.153785205869,87624.20583220583,22702.71929486122,43362.542908238334,132873.9944537341
58,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1757470884373,214.83997870310074,410.2681014197527,1257.7380599014634,24875.27241265312,6445.199361093022,12308.04304259258,37732.14179704389
58,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.8753581057167,360.3566235736613,688.5138611083453,2109.638904637077,214194.80514828037,55494.92003034384,106031.13461068517,324884.3913141098
58,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.6920889853029,173.24243305374645,331.15724193761446,1015.6263345400318,60182.288008677264,15591.81897483718,29804.151774385304,91406.37010860286
58,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9134400632314,249.4861767145804,476.51263891307843,1460.177499851052,87625.12304575407,22703.24208102682,43362.65014109013,132876.15248644573
59,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1830200967084,214.84412178173432,410.26895381888585,1257.7550424307865,24875.490602901256,6445.323653452029,12308.068614566575,37732.65127292359
59,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.8875579890612,360.3635731674149,688.5152917943382,2109.6676606295287,214196.68393031543,55495.9902677819,106031.35493632809,324888.8197369474
59,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.697954327151,173.245774135572,331.1579301920945,1015.6401931021996,60182.8158894436,15592.119672201481,29804.213717288512,91407.61737919797
59,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9218861348788,249.49098801538483,476.51362967343886,1460.1973645445587,87625.89163827397,22703.67990940002,43362.74030028293,132877.96017355483
60,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1892364167277,214.84782991293307,410.26947933063894,1257.7699975347912,24875.67709250183,6445.434897387992,12308.084379919168,37733.09992604373
60,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.8979853632443,360.36979319114016,688.5161738831356,2109.6929966481357,214198.2897459396,55496.94815143559,106031.4907780029,324892.72148381284
60,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7029674988775,173.24876447135532,331.1583545762043,1015.6524041582219,60183.26707489897,15592.388802421978,29804.251911858388,91408.71637423997
60,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9291050850763,249.49529422061545,476.51424071317217,1460.2148648751825,87626.54856274194,22704.07177407601,43362.79590489867,132879.55270364162
61,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1944149522946,214.85080626194338,410.27005417516216,1257.7821589684172,24875.832448568835,6445.524187858302,12308.101625254865,37733.464769052516
61,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9066719379591,360.37478571600906,688.5171387243519,2109.7135912826307,214199.6274784457,55497.71700026539,106031.63936355017,324895.8930575251
61,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7071437461525,173.25116467435677,331.1588187350687,1015.6623295753981,60183.64293715373,15592.60482069211,29804.293686156183,91409.60966178583
61,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9351188665587,249.49875061466153,476.51490890219605,1460.2290913968125,87627.09581685685,22704.3863059342,43362.85671009984,132880.84731710996
62,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.1988594724064,214.85354181397042,410.27032737665576,1257.793073663099,24875.965784172193,6445.606254419114,12308.109821299671,37733.79220989296
62,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9141272610377,360.3793743391482,688.5175973426518,2109.7320886605817,214200.7755981998,55498.423648228825,106031.70999076837,324898.74165372964
62,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7107280438408,173.25337069947417,331.15903941093694,1015.6712449957643,60183.96552394568,15592.803362952676,29804.313546984326,91410.41204961878
62,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9402802432799,249.5019273775933,476.515226726659,1460.241867177304,87627.56550213847,22704.67539136099,43362.885632125966,132882.00991313465
63,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2025603180779,214.85578824370228,410.270593043412,1257.8020793443125,24876.076809542334,6445.673647311068,12308.11779130236,37734.06238032937
63,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9203351303902,360.38314250532414,688.5180432917412,2109.7473484658685,214201.73161008008,55499.00394581992,106031.77866692812,324901.0916637438
63,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7137126029249,173.25518228167516,331.1592539759511,1015.6785998356139,60184.23413426324,15592.966405350764,29804.3328578356,91411.07398520525
63,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9445779983108,249.5045361283025,476.5155357043148,1460.2524071575172,87627.95659784628,22704.912787675526,43362.913749092644,132882.96905133405
64,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2057443716171,214.85777785083897,410.2707524635716,1257.8099772869625,24876.172331148515,6445.733335525169,12308.122573907149,37734.29931860888
64,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9256761227123,360.38647987995216,688.5183109271821,2109.7607354968873,214202.55412289768,55499.517901512634,106031.81988278605,324903.1532665206
64,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7162803931875,173.25678675717828,331.1593827695718,1015.6850522755913,60184.46523538687,15593.110808146046,29804.34444926146,91411.65470480321
64,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9482756078227,249.50684663509492,476.51572124052734,1460.261653008141,87628.29308031187,22705.12304379364,43362.93063288798,132883.81042374083
65,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2083239133876,214.8592960296328,410.27099553128517,1257.8161289300965,24876.249717401628,6445.778880888984,12308.129865938556,37734.48386790289
65,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.930003095458,360.38902647368917,688.5187189144533,2109.7711556789404,214203.22047670055,55499.91007694814,106031.88271282581,324904.7579745568
65,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7183606731757,173.25801105624717,331.1595790504041,1015.6900743470608,60184.652460585814,15593.220995062244,29804.36211453637,91412.10669123549
65,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9512712038493,249.50860967631925,476.5160038291925,1460.2688507528892,87628.56567955029,22705.28348054505,43362.956348456515,132884.4654185129
66,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2105334165159,214.86064887378012,410.27113995878545,1257.821536291477,24876.316002495478,6445.819466213404,12308.134198763562,37734.64608874431
66,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9337093582851,360.3912957381023,688.5189613575415,2109.780319131263,214203.7912411759,55500.25954366776,106031.9200490614,324906.16914621444
66,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7201425341688,173.259102027082,331.15969570474215,1015.6944909462663,60184.812828075184,15593.31918243738,29804.372613426796,91412.50418516398
66,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9538370777161,249.51018071747578,476.51617182819086,1460.2751798459037,87628.79917407216,22705.426445290297,43362.971636365364,132885.04136597726
67,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2122912606148,214.8616409109746,410.2713573158642,1257.8256163056801,24876.368737818444,6445.849227329237,12308.140719475925,37734.76848917041
67,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9366579996404,360.39295977920403,688.5193261713432,2109.7872269672876,214204.24533194464,55500.51580599742,106031.97623038686,324907.23295296234
67,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7215601534416,173.25990203023088,331.1598712019859,1015.6978200452255,60184.94041380974,15593.39118272078,29804.38840817873,91412.8038040703
67,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9558784444571,249.5113327565958,476.5164244539428,1460.2799518946395,87628.98493844559,22705.531280850217,43362.99462530879,132885.4756224122
68,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2139675385996,214.86278332333464,410.27132578336557,1257.83002443775,24876.41902615799,6445.8834997000395,12308.139773500967,37734.900733132505
