phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,GERcalf0to9.6mths,mass,mass_sd,pctbodywt,pctbodywt_sd
Lactating,49,Es,2312.9477003382876,153.7873633019465,1951.2115173973918,2670.992368532668,5694.904842009398,378.65291972664136,4804.243484012066,6576.4770082358955,1963.7602903480683,130.56997231953153,1656.6356841420916,2267.7506924951363,179722.9447839482,20148.510105147052,0,9.746429289808454,0.6480378531124079
Lactating,49,GERcalf,2314.33099429108,2.307224231390722,2312.8294474770064,2318.322898799393,5698.310767456189,5.680812603340286,5694.613681603049,5708.139574354808,1964.9347473986859,1.9589008977035514,1963.6598902079481,1968.3239911568305,179722.9447839482,20148.510105147052,0,9.75225829177678,0.009722311413999192
Lactating,49,E_FnU,2318.270509359145,98.53777548733103,2162.801601603946,2488.2268905201777,5708.010581867475,242.61822031754616,5325.217388823162,6126.47461279338,1968.2795109887845,83.66145528191248,1836.2818582148832,2112.5774526873724,179722.9447839482,20148.510105147052,0,9.768858842252442,0.415224028205146
Lactating,50,all,2316.9628330982155,183.45037287413368,1927.2398005071536,2712.2557381105203,5704.790841157791,451.6887332111022,4745.220685282319,6678.075052658675,1967.5827270917598,158.59539193070611,1635.7581350085557,2308.2993389879593,179722.9447839482,20149.08985170017,253.65136951899623,9.760675976100346,0.7184134453744672
Lactating,50,P_cost,2314.381904305339,2.309366304759581,2312.855222149424,2318.4014873240435,5698.43611732323,5.686086783987886,5694.677143611608,5708.333073831469,1964.977971490769,1.9607195806854778,1963.6817736591752,1968.3907151142996,179722.9447839482,20149.08985170017,0,9.752192212915093,0.00973105780517443
Lactating,50,Es,2312.9985725218894,153.797661412614,1951.233603427755,2671.056581932095,5695.030098730366,378.6782755789572,4804.297863901951,6576.63511349667,1963.8034823208159,130.5787157168818,1656.654435828259,2267.8052115505757,179722.9447839482,20149.08985170017,0,9.746363219255342,0.6480626007326263
Lactating,50,GERcalf,2314.381917179264,2.3094866258096314,2312.8790609535226,2318.377744002603,5698.436149021212,5.68638303665719,5694.735839154472,5708.274613384559,1964.9779824211078,1.96082173677833,1963.7020135015423,1968.3705563395033,179722.9447839482,20149.08985170017,0,9.7521922671624,0.00973156480620329
Lactating,50,E_FnU,2318.32151868146,98.53999003950375,2162.852066832394,2488.2803935152,5708.136176249309,242.62367295440836,5325.341643545306,6126.606347058434,1968.3228193963134,83.66333550152012,1836.3247046707954,2112.6228782960115,179722.9447839482,20149.08985170017,0,9.768792704203596,0.41522141256648704
Lactating,51,all,2317.0032666658713,183.4538558931288,1927.2689219075228,2712.313617036374,5704.890396076474,451.6973090477877,4745.292387553816,6678.217561274434,1967.6170640772962,158.59840349577442,1635.7830094313556,2308.349759718936,179722.9447839482,20149.57319545963,253.79079416485644,9.76061071180269,0.7183787157598657
Lactating,51,P_cost,2314.422311154576,2.3110737090401106,2312.9034998257057,2318.4359893651067,5698.535606456226,5.6902907289811155,5694.796012175897,5708.418024235095,1965.0122780883537,1.9621692168900398,1963.722762819275,1968.4200083569294,179722.9447839482,20149.57319545963,0,9.752128539035935,0.009738018755316272
Lactating,51,Es,2313.038932627177,153.80577373023468,1951.2515081847953,2671.107964803451,5695.1294727711165,378.6982496046955,4804.341948723907,6576.761627625305,1963.8377492314196,130.58560331196395,1656.6696374910027,2267.8488371121744,179722.9447839482,20149.57319545963,0,9.746299488238975,0.648081237479458
Lactating,51,GERcalf,2314.4223192498475,2.3111669907993604,2312.9184899393435,2318.4210592920595,5698.53562638828,5.6905204059176056,5694.832920606955,5708.38126363507,1965.0122849614759,1.9622484158336573,1963.7354898644671,1968.4073322879553,179722.9447839482,20149.57319545963,0,9.752128573146447,0.009738411810508461
Lactating,51,E_FnU,2318.3619893415403,98.5417446877363,2162.8923877558354,2488.3229074069263,5708.235822496398,242.62799322274566,5325.440921113108,6126.711024119576,1968.3571801711716,83.66482524922264,1836.3589383148646,2112.658973834337,179722.9447839482,20149.57319545963,0,9.768728900990856,0.4152188457672896
Lactating,52,all,2317.038850693531,183.4608217867868,1927.2849011626058,2712.3753824513665,5704.978010531131,451.714460365786,4745.331731433979,6678.36963914496,1967.6472838495454,158.60432323877112,1635.7969315603568,2308.4043998266807,179722.9447839482,20149.977398459596,253.9426578471062,9.76056286371065,0.718354999960613
Lactating,52,P_cost,2314.4578675423068,2.312564692625874,2312.9377566966828,2318.4745678499935,5698.623152856268,5.693961806213286,5694.880358925447,5708.513011597042,1965.0424665021615,1.963435105590788,1963.7518479053265,1968.4527626196698,179722.9447839482,20149.977398459596,0,9.752082732620746,0.009744105746445589
Lactating,52,Es,2313.074453902109,153.8127727832097,1951.2675628079273,2671.1527785514786,5695.216932716958,378.7154825670625,4804.381478174141,6576.871967357843,1963.8679078334337,130.5915457127802,1656.6832683359107,2267.8868852958076,179722.9447839482,20149.977398459596,0,9.746253650803427,0.6480977280042186
Lactating,52,GERcalf,2314.4578758727725,2.312659817118852,2312.953182321989,2318.4592040096527,5698.623173367414,5.6941960203008914,5694.918339666747,5708.47518298175,1965.0424735749707,1.9635158690692294,1963.7649447126714,1968.4397182695689,179722.9447839482,20149.977398459596,0,9.752082767721575,0.009744506558203051
Lactating,52,E_FnU,2318.397606326377,98.54328921581362,2162.927894837717,2488.3603145809584,5708.323518097719,242.63179613641503,5325.528346113033,6126.803127497655,1968.3874200336963,83.66613659876381,1836.3890848665633,2112.6907336198815,179722.9447839482,20149.977398459596,0,9.768683016905882,0.4152170245370093
