age_yrs,Lifestage,Activity_stages,no_days,MC_variable,mean_bpm,se_bpm,Es_perday,Es_perday_sd,Es_perday_quant025,Es_perday_quant975,Es,Es_sd,Es_quant025,Es_quant975
25,Lactating,calving grounds lactating,74,pctO2,0.6771544946631013,0.07027384208050737,861.1501762144399,212.11498461591046,489.8639376859803,1069.176158105827,63725.11303986855,15696.508861577375,36249.93138876255,79119.0356998312
25,Lactating,foraging lactating,119,pctO2,1.0945622549624348,0.06906140254543988,1388.9586532838964,315.3852981635925,819.9721802066447,1698.0089940319044,165286.07974078367,37530.8504814675,97576.68944459071,202063.07028979657
25,Lactating,northbound lactating,100,pctO2,0.5273685348721396,0.034572302537712415,669.3011587289087,152.67697358702264,394.25100094908817,819.0021782523925,66930.11587289088,15267.697358702264,39425.10009490882,81900.21782523925
25,Lactating,southbound post-weaning,72,pctO2,0.7763540420021956,0.0699055206790525,986.5943725472619,236.17113737022126,568.3825427064664,1218.6084800490971,71034.79482340284,17004.32189065593,40923.54307486558,87739.810563535
26,Lactating,calving grounds lactating,74,all,0.6771544946631013,0.07027384208050737,863.5040134610725,217.03923978287128,484.0986502425063,1077.811026744812,63899.29699611937,16060.903743932477,35823.300117945466,79758.01597911607
26,Lactating,foraging lactating,119,all,1.0945622549624348,0.06906140254543988,1392.6857920898062,323.8759972163812,810.371067821854,1711.7218270772987,165729.60925868695,38541.243668749376,96434.15707080062,203694.89742219856
26,Lactating,northbound lactating,100,all,0.5273685348721396,0.034572302537712415,671.099275014753,156.75372355294616,389.63340772488704,825.6163226603362,67109.9275014753,15675.372355294614,38963.34077248871,82561.63226603362
26,Lactating,southbound post-weaning,72,all,0.7763540420021956,0.0699055206790525,989.2749561334838,241.95038654152245,561.7055148358306,1228.4500659066675,71227.79684161083,17420.427830989618,40442.79706817981,88448.40474528007
26,Lactating,calving grounds lactating,74,Rs,0.676486169347167,0.07123643251836845,886.3434449481459,93.33516022223941,774.2653483313613,1040.251538225072,65589.4149261628,6906.801856445718,57295.635776520736,76978.61382865533
26,Lactating,foraging lactating,119,Rs,1.0940145598111248,0.06980977288579697,1433.3960954474355,91.46592701275318,1327.5907189204588,1586.4170271356272,170574.13535824485,10884.445314517632,157983.29555153463,188783.62622913966
26,Lactating,northbound lactating,100,Rs,0.5270914987048163,0.034952197647323456,690.60405952683,45.79495143431184,637.5010087135354,767.1567413248719,69060.405952683,4579.495143431183,63750.10087135354,76715.67413248718
26,Lactating,southbound post-weaning,72,Rs,0.7757297988570937,0.07079007090167676,1016.3741010868727,92.75032979856212,906.3219384660993,1170.1049922082575,73178.93527825482,6678.023745496473,65255.17956955915,84247.55943899453
26,Lactating,calving grounds lactating,74,Vt,0.676486169347167,0.07123643251836845,885.0531075074448,91.03043567062316,777.2163275081139,1037.2331596607728,65493.92995555092,6736.252239626114,57514.00823560042,76755.25381489718
26,Lactating,foraging lactating,119,Vt,1.0940145598111248,0.06980977288579697,1431.471548436749,88.30090610559604,1331.5257759989468,1581.814907884137,170345.11426397314,10507.80782656593,158451.56734387466,188235.9740382123
26,Lactating,northbound lactating,100,Vt,0.5270914987048163,0.034952197647323456,689.6724098335037,44.249587577515925,639.4067059109433,764.9312652433861,68967.24098335038,4424.958757751593,63940.67059109433,76493.12652433862
26,Lactating,southbound post-weaning,72,Vt,0.7757297988570937,0.07079007090167676,1014.9351381917952,90.22462060348293,909.3996306976851,1166.7102977466845,73075.32994980925,6496.172683450769,65476.773410233334,84003.14143776128
26,Lactating,calving grounds lactating,74,pctO2,0.6771544946631013,0.07027384208050737,863.2446204950056,212.63087955342766,491.0553590557721,1071.7765522660025,63880.10191663041,15734.685086953648,36338.096570127134,79311.46486768418
26,Lactating,foraging lactating,119,pctO2,1.0945622549624348,0.06906140254543988,1392.33680565228,316.1523617399097,821.9664735256176,1702.1388024255261,165688.0798726213,37622.13104704926,97814.01034954851,202554.5174886376
26,Lactating,northbound lactating,100,pctO2,0.5273685348721396,0.034572302537712415,670.9289978940101,153.04830651237734,395.2098775502346,820.9941123835008,67092.89978940101,15304.830651237737,39520.98775502345,82099.41123835008
26,Lactating,southbound post-weaning,72,pctO2,0.7763540420021956,0.0699055206790525,988.9939156210421,236.7455404204235,569.7649329081129,1221.5723156631216,71207.56192471503,17045.678910270493,41023.07516938413,87953.20672774476
27,Lactating,calving grounds lactating,74,all,0.6771544946631013,0.07027384208050737,865.2629539690023,217.57487870372992,484.9323743755761,1080.1290287359398,64029.458593706164,16100.541024076016,35884.99570379263,79929.54812645956
27,Lactating,foraging lactating,119,all,1.0945622549624348,0.06906140254543988,1395.5211770256947,324.6997297095158,811.7677769892205,1715.4031408841888,166067.02006605765,38639.26783543237,96600.36546171723,204132.97376521846
27,Lactating,northbound lactating,100,all,0.5273685348721396,0.034572302537712415,672.4656189665966,157.1517059880368,390.3049296926224,827.3919345068323,67246.56189665967,15715.17059880368,39030.49296926224,82739.19345068323
27,Lactating,southbound post-weaning,72,all,0.7763540420021956,0.0699055206790525,991.289743408889,242.55370471870384,562.6731639659646,1231.0920381268083,71372.86152544,17463.866739746678,40512.46780554946,88638.6267451302
27,Lactating,calving grounds lactating,74,Rs,0.676486169347167,0.07123643251836845,888.1431964856346,93.52468054764958,775.8375213519054,1042.3638055588765,65722.59653993696,6920.826360526068,57411.976580040995,77134.92161135685
27,Lactating,foraging lactating,119,Rs,1.0940145598111248,0.06980977288579697,1436.3066566314951,91.65165179439092,1330.2864385663265,1589.6383027031952,170920.49213914794,10906.54656353252,158304.08618939284,189166.95802168024
27,Lactating,northbound lactating,100,Rs,0.5270914987048163,0.034952197647323456,692.0063553581057,45.88793969379847,638.7954769325111,768.7144800688809,69200.63553581056,4588.793969379846,63879.5476932511,76871.44800688808
27,Lactating,southbound post-weaning,72,Rs,0.7757297988570937,0.07079007090167676,1018.4378844448031,92.93866260522863,908.1622570373156,1172.4809315472944,73327.52768002581,6691.583707576461,65387.68250668673,84418.62707140521
27,Lactating,calving grounds lactating,74,Vt,0.676486169347167,0.07123643251836845,886.8225549624154,91.17013978134078,778.8285013270881,1039.27453918632,65624.86906721874,6746.590343819217,57633.30909820452,76906.31589978767
27,Lactating,foraging lactating,119,Vt,1.0940145598111248,0.06980977288579697,1434.33691087699,88.42450651374588,1334.2905763811332,1584.9281008702376,170686.09239436183,10522.51627513576,158780.57858935482,188606.44400355828
27,Lactating,northbound lactating,100,Vt,0.5270914987048163,0.034952197647323456,691.0528255051454,44.311917841224016,640.7343136865795,766.4367378059392,69105.28255051453,4431.191784122401,64073.43136865795,76643.6737805939
27,Lactating,southbound post-weaning,72,Vt,0.7757297988570937,0.07079007090167676,1016.9651269399303,90.35944337511934,911.2867372282192,1169.006511350544,73221.48913967499,6505.879923008591,65612.64508043179,84168.46881723918
