age_yrs,lifestage,Activity_stages,no_days,mean_bpm,se_bpm,MR_perday,MR_perday_sd,MR_quant025,MR_quant975,Es,Es_sd,Es_quant025,Es_quant975
8,Reproductive females,calving grounds pregnant,35,0.6199981687779041,0.002004567699580897,610.0284177504973,158.5870754515659,301.19390142055363,926.715259441099,21350.994621267404,5550.547640804806,10541.786549719378,32435.034080438458
