age_yrs,Vt_mean,Vt_sd,quant025,quant975
0,18.137300655706987,0.513341181227411,17.144588428184775,19.142273544529303
0.04246575342465753,22.938731893636966,0.5754312197791845,21.823217489424923,24.052812146711315
0.08493150684931507,28.10435938987377,0.724871172565201,26.67565008875517,29.530509976638193
0.1232876712328767,32.97147303867865,0.8900409084091019,31.221289250561608,34.70655668330067
0.16164383561643836,38.02637057396571,1.0534250550638322,35.97362443187253,40.076902483081156
0.20410958904109588,43.71991033262581,1.2211128517573824,41.32030136950734,46.153130497164234
0.2465753424657534,49.484110361811496,1.398909089071163,46.75204324580707,52.26437505278644
0.2876712328767123,54.99955101661263,1.5477479125139724,51.9499404354395,58.06859791896001
0.3287671232876712,60.543435321566974,1.6534331977598862,57.297265734246466,63.7459703691538
0.37123287671232874,66.19412579514395,1.717402642342312,62.882691806917265,69.54433344988863
0.4136986301369863,71.6674403799125,1.8298365936774863,68.02165479810787,75.23285106761985
0.4547945205479452,76.85424994301023,1.857147377296959,73.22904325048378,80.4979583487282
0.4958904109589041,81.86338976689619,1.8674830118076406,78.195383501616,85.55665571196211
0.5383561643835616,86.87007516245495,1.8845856733890671,83.13039943491424,90.57171279212601
0.5808219178082191,91.7009592468283,1.8724955895059936,88.10465888754666,95.33374460871687
0.6232876712328768,96.27011390378577,1.861610242385728,92.64461874178811,99.9544744905869
0.6657534246575343,100.68090706006791,1.869329390558957,96.95787391257053,104.34751785127371
0.7068493150684931,104.71506509944246,1.9053184672307804,101.01203921749716,108.40084917229213
0.7479452054794521,108.58972592042042,1.9406450568696403,104.78896448228926,112.45148413920067
0.7904109589041096,112.33474322279768,1.9523301723831958,108.52163803482023,116.12229209912913
0.8328767123287671,114.89828086796106,4.3445534129669845,106.53718762122013,123.46264254429019
0.873972602739726,116.23720495698089,4.258336882665439,107.90439804235685,124.56068143353215
0.915068493150685,117.59046586142519,4.288008588322523,109.12914261347912,126.11695233000664
0.9575342465753424,119.14240521207127,4.175400142518958,111.03144075647126,127.31521948536239
1,120.45576947220319,4.13180447173314,112.33022143758303,128.4914279033196
