age_yrs,mean_masschange,sd_masschange,sex,mean_P,sd_P,p_lipid,p_protein,mean_P_perday,sd_P_perday,mean_mass,sd_mass,mean_lwr,mean_upr,quant025,quant975,female_mass,male_mass
0,982.8335472224563,27.09845226208568,Male,16993.645987411383,821.4277235178366,0.35998907659614787,0.126,46.55793421208598,2.2504869137474977,983.0272202971554,26.76769846202571,769.3864361638815,1256.0033646802483,931.524393281086,1036.2953702858442,1011.0281510207157,967.3705457594826
1,5007.494278928305,177.50983582874184,Male,83149.68877596533,4530.282818403392,0.35998907659614787,0.0972,227.80736650949407,12.41173374905039,6072.85586571626,202.1109141391612,5535.553912168357,6662.310525657563,5685.349046098638,6476.221233545529,6245.83746060911,5976.133490342998
2,1577.0362131571267,40.358506964569955,Male,26569.100471692713,1278.1269177649192,0.35998907659614787,0.10738798806596893,72.79205608682935,3.501717582917587,7675.179520625737,162.24500835395656,6967.941305158875,8454.206441098631,7362.087535640815,7997.123054180207,7893.802327411253,7552.936936400731
3,1511.2374676813943,14.436330424535244,Male,25460.472829394108,1063.3351372340412,0.35998907659614787,0.10738798806596893,69.7547200805318,2.91324695132614,9210.791417666447,147.98488250009774,8289.283267252153,10234.75164704994,8924.518955918167,9503.733288496986,9473.155192615914,9064.091142757276
4,1405.7346791786558,8.591593041237571,Male,23683.00484849878,973.3116237251947,0.35998907659614787,0.10738798806596893,64.88494479040762,2.666607188288205,10639.339994278627,156.47160969809548,9483.196268202955,11936.44895185935,10336.4523389406,10948.881589877052,10942.395104018258,10469.887226189752
5,1278.937208962879,19.059814523863864,Male,21546.83336622328,933.5461655094327,0.35998907659614787,0.10738798806596893,59.03242018143364,2.5576607274231034,11939.114939596924,175.29878709489262,10546.18357380764,13516.0433967942,11599.778909339151,12285.897610860018,12279.19334579123,11748.960655953964
6,1144.0558078722902,17.27960813153158,Male,19274.4262189496,836.448654150049,0.35998907659614787,0.10738798806596893,52.80664717520438,2.291640148356299,13101.81252962314,192.3674866476694,11481.57580621025,14950.716130207553,12729.435588346489,13482.361106317529,13475.009667423814,12893.139961463834
7,1009.9986446676241,5.7488968254313075,Male,17015.871549140138,698.2486502231534,0.35998907659614787,0.10738798806596893,46.61882616202777,1.913010000611379,14128.199527463556,198.0462145404704,12296.878890071774,16232.277999184602,13744.707541683503,14519.85811750744,14530.632672801645,13903.179693589647
8,882.5443190122874,3.7064692590726502,Male,14868.590407276366,607.3485329211729,0.35998907659614787,0.10738798806596893,40.73586412952429,1.6639685833456792,15025.054546560485,201.70744399099652,13002.173411647467,17362.68437737255,14634.361842257524,15423.841054388791,15453.034060035983,14785.750502797417
9,764.8064797864992,3.301328830572132,Male,12885.012476990036,526.4878828623135,0.35998907659614787,0.10738798806596893,35.30140404654804,1.4424325557871605,15802.21989854219,198.44640997303577,13608.465882422706,18349.64565047331,15417.683754622803,16194.397286522442,16252.336492998023,15550.537942218109
10,658.4186027460444,6.758993474261892,Male,11092.665290527757,465.18492629789347,0.35998907659614787,0.10738798806596893,30.39086380966509,1.274479250131215,16471.25524485279,191.76991430176912,14127.035898343134,19204.496330740498,16099.493263848455,16850.07298921341,16940.42890303672,16208.91756256802
11,563.807369657275,8.67577513531923,Male,9498.7186011595,413.1728980908227,0.35998907659614787,0.10738798806596893,26.02388657851918,1.1319805427145826,17044.13686263004,183.2000325055498,14568.746211649112,19940.146771649823,16688.836170065668,17405.871581476917,17529.62870423857,16772.67489481893
12,480.6994780237338,8.782087370108215,Male,8098.5670380879255,361.2871976783613,0.35998907659614787,0.10738798806596893,22.187854898871027,0.9898279388448255,17532.564883176387,174.52513608280748,14943.72193221647,20569.91850965836,17193.959699262694,17877.04013057368,18031.969299009088,17253.32372228204
13,408.38858545138896,7.811229497605238,Male,6880.313109231758,309.42808965935035,0.35998907659614787,0.10738798806596893,18.850172902004818,0.8477481908475352,17947.517365664335,166.80924759635985,15261.163990018646,21106.75621314152,17623.77996284476,18276.65934203012,18458.74144983969,17661.6672565814
14,345.94635602368214,5.975613692333938,Male,5828.317503714847,257.6597017026293,0.35998907659614787,0.10738798806596893,15.967993160862594,0.7059169909661077,18299.027763530143,160.90657005983712,15529.288974347484,21562.783008908093,17986.67122999306,18616.44679075268,18820.26440696736,18007.5791483404
15,292.3575672242323,2.3640002734769014,Male,4925.473203546361,204.1430104457476,0.35998907659614787,0.10738798806596893,13.49444713300373,0.5592959190294454,18596.10321716741,158.57142390932756,15755.344916401233,21949.07967198554,18288.240587860277,18908.87595258347,19125.80187368546,18299.923081227585
16,246.5732736351727,0.5649071662064701,Male,4154.120640448971,169.0172997280166,0.35998907659614787,0.10738798806596893,11.381152439586222,0.463061095145251,18846.663912909844,158.0134117934397,15945.625472232856,22275.51420470313,18539.863687008237,19158.31470426404,19383.499638004098,18546.49309676893
17,207.62391972451616,2.562824782964894,Male,3497.932200933619,148.67014907767899,0.35998907659614787,0.10738798806596893,9.583375892968819,0.4073154769251479,19057.66679204026,160.54495567417243,16105.598216293016,22550.850641548357,18745.957258494785,19374.3166178905,19600.512805434784,18754.13533304344
18,174.58630328725272,4.114775052396116,Male,2941.3396246245634,138.39755228784298,0.35998907659614787,0.10738798806596893,8.058464724998803,0.37917137613107665,19235.108619679897,164.60950728680126,16239.9406291814,22782.700008811094,18915.527874845397,19559.795870088376,19783.00895529522,18928.751044694254
19,146.64426934887683,5.948768916377706,Male,2470.595344596358,142.1541284004043,0.35998907659614787,0.10738798806596893,6.768754368757144,0.3894633654805597,19384.1694975783,170.4856677048876,16352.665000553368,22977.682320933374,19053.218043996498,19720.48543842088,19936.315741373422,19075.437829990373
20,123.05672880962102,6.454853091954607,Male,2073.208357065184,137.85085161678862,0.35998907659614787,0.10738798806596893,5.680022896068997,0.3776735660733935,19509.264751435097,176.86173522014784,16447.174884641878,23141.466741303266,19165.98028962226,19858.20380080165,20064.974257228223,19198.54069173899
21,103.18224985995657,6.4290074635934165,Male,1738.374961766757,129.57222638338277,0.35998907659614787,0.10738798806596893,4.762671128128101,0.3549924010503637,19614.163674665208,183.2122725693365,16526.36287230804,23278.91411248572,19258.599783242455,19975.67954217753,20172.861162298206,19301.768889818817
22,86.46574131280504,7.003513878337121,Male,1456.747238860815,132.24541965344332,0.35998907659614787,0.10738798806596893,3.9910883256460687,0.3623162182286118,19702.079708881447,190.13030411803248,16592.68529442717,23394.184376330097,19333.144464300425,20077.3017373622,20263.281431120315,19388.284685358092
23,72.41567864700072,6.589984153308458,Male,1220.0387736882883,121.79533415043849,0.35998907659614787,0.10738798806596893,3.3425719827076392,0.3336858469875027,19775.715279992397,196.6398533343209,16648.203528418868,23490.783051947263,19394.20221788515,20163.83823529112,20339.01446655666,19460.74746272796
24,60.62485103160548,6.724537865196004,Male,1021.3944454010564,120.8327547305708,0.35998907659614787,0.10738798806596893,2.798340946304264,0.33104864309745424,19837.37016881875,203.2823139490876,16694.666265315867,23571.702550309463,19443.02702608914,20238.6620672434,20402.42555728175,19521.420374139976
25,50.73043095659832,5.786827961570273,Male,854.6959386778332,103.64444612276958,0.35998907659614787,0.10738798806596893,2.3416327087063924,0.28395738663772485,19888.963688312964,208.99851000444897,16733.531727968344,23639.44214443262,19483.582431789895,20301.591069510196,20455.48868670671,19572.192163649204
26,42.43927618896122,5.275762097695,Male,715.0097630693213,93.63817855685058,0.35998907659614787,0.10738798806596893,1.9589308577241678,0.25654295495027557,19932.12815085348,214.2098780790039,16766.036693877908,23696.133029412784,19516.686213663877,20355.092545347656,20499.882662632368,19614.669145794836
27,35.49428210394897,4.822449227366322,Male,598.0030956907812,84.90933591546924,0.35998907659614787,0.10738798806596893,1.6383646457281675,0.23262831757662805,19968.23192387259,218.9734662543765,16793.21688775742,23743.563557445646,19543.595971893737,20400.64737776046,20537.014829602627,19650.197894021072
28,29.680679879940435,4.584890821305287,Male,500.058187718735,79.96261342317459,0.35998907659614787,0.10738798806596893,1.3700224321061232,0.21907565321417696,19998.42627751147,223.50239557473185,16815.942560171403,23783.24027240107,19565.051344454347,20439.82937457483,20568.069250986355,19679.911342189545
29,24.81245701666815,3.900509867285873,Male,418.03891605347997,67.9498404218375,0.35998907659614787,0.10738798806596893,1.1453120987766574,0.18616394636119862,20023.66864674983,227.35529724475617,16834.93749474494,23816.41597206385,19582.860530111495,20472.719167296476,20594.030633714625,19704.751676213047
30,20.741280150957337,3.594008356021281,Male,349.44910695136326,62.25678539217384,0.35998907659614787,0.10738798806596893,0.9573948135653788,0.17056653532102423,20044.771722016147,230.90543844889348,16850.814731491388,23844.15626964101,19597.115832618703,20500.87005915142,20615.734817207027,19725.5186427996
31,17.335854061744072,3.2687576752358827,Male,292.0754028141483,56.38857972551954,0.35998907659614787,0.10738798806596893,0.8002065830524611,0.15448925952197134,20062.41189294401,234.1342988631307,16864.084545528887,23867.34797145603,19608.529019193884,20524.921323048664,20633.877457643262,19742.87785872509
32,14.487060460192952,2.8004898698336693,Male,244.07901350886598,48.257464161004826,0.35998907659614787,0.10738798806596893,0.6687096260516876,0.13221223057809542,20077.15376230369,236.9006069775815,16875.172808879455,23886.731437815015,19617.936677042217,20545.15659025816,20649.039240159116,19757.38493433148
33,12.105158500506766,2.372005773635786,Male,203.94867252589546,40.85029685335574,0.35998907659614787,0.10738798806596893,0.5587634863723163,0.11191862151604311,20089.4720672099,239.24366091604213,16884.437268316524,23902.92975978189,19625.73743183369,20562.128299816213,20661.70842446641,19769.50704559545
34,10.113898121720979,1.9750012324834263,Male,170.3997357770538,34.01809546051349,0.35998907659614787,0.10738798806596893,0.4668485911700104,0.0932002615356534,20099.764000315816,241.19455600561935,16892.177127346222,23916.464432938064,19632.268257258467,20576.295133013256,20672.293517008773,19779.635059082782
35,8.451232012575343,1.8814122241314877,Male,142.38780969774447,32.2472959492138,0.35998907659614787,0.10738798806596893,0.39010358821299856,0.0883487560252433,20108.36567772799,243.0530044000608,16898.645168874802,23927.77745331109,19637.287504800886,20588.58854718824,20681.140207955013,19788.09973757882
36,7.0607074843314646,1.6383853952021843,Male,118.96024396831004,28.044917592124534,0.35998907659614787,0.10738798806596893,0.32591847662550694,0.07683539066335489,20115.55256025717,244.6713922621867,16904.048980547817,23937.23034693536,19641.354983022327,20598.99057206276,20688.53180444903,19795.172154629956
37,5.8988326671925195,1.4413646455366838,Male,99.38499091034483,24.635452358383976,0.35998907659614787,0.10738798806596893,0.27228764632971186,0.0674943900229698,20121.557332386394,246.09516413787912,16908.563671345448,23945.128905086967,19644.61569213117,20607.82408187424,20694.707618849447,19801.08128875348
38,4.927452132071449,1.1877222088232546,Male,83.0188750960291,20.30799591948331,0.35998907659614787,0.10738798806596893,0.22744897286583315,0.05563834498488578,20126.57316027907,247.26838944369905,16912.33469965631,23951.72683462708,19647.37045756129,20615.17098204178,20699.866319539993,19806.017229555306
39,4.116748730274666,1.1030633028546006,Male,69.36033686706068,18.80934427226632,0.35998907659614787,0.10738798806596893,0.1900283201837279,0.05153245006100361,20130.76454886657,248.35798915920196,16915.485658317717,23957.24067345666,19649.4621169633,20621.527458104498,20704.177097274656,19810.14186189677
40,3.4386471583297857,0.9115471023106536,Male,57.93542447601119,15.547520711545928,0.35998907659614787,0.10738798806596893,0.15872719034523614,0.04259594715492035,20134.26547003822,249.25841025087897,16918.11748570083,23961.84629033859,19651.22793829854,20626.817630159017,20707.77774005032,19813.58702389692
41,2.8725179287322384,0.8029419678395177,Male,48.39724228699301,13.678833682675153,0.35998907659614787,0.10738798806596893,0.13259518434792605,0.037476256664863435,20137.19031054081,250.05155180264595,16920.316142734362,23965.694215750595,19652.624484313113,20631.31862336396,20710.785892850472,19816.465280464825
42,2.399233247615051,0.6588702698959671,Male,40.42312648473203,11.228758718384615,0.35998907659614787,0.10738798806596893,0.11074829173899187,0.030763722516122232,20139.63316000832,250.70238014293625,16922.15245792922,23968.90806693164,19653.81329423342,20635.054850483422,20713.29832539493,19818.86922266887
43,2.004185887102963,0.5824293140563755,Male,33.767340513124076,9.91428017648991,0.35998907659614787,0.10738798806596893,0.09251326167979199,0.02716241144243811,20141.67401319583,251.27770053774412,16923.686524865,23971.593152176814,19654.74564609719,20638.239073229764,20715.397311040564,19820.87757118766
44,1.6740282370615693,0.49347341589325666,Male,28.204734111510938,8.397708300497488,0.35998907659614787,0.10738798806596893,0.07727324414112585,0.02300742000136298,20143.378719147026,251.7651507975561,16924.967891347893,23973.836022230455,19655.511180352456,20640.912544690415,20717.150574500905,19822.55512628717
45,1.3985261608009552,0.4588317731599834,Male,23.563120262917526,7.793668878789448,0.35998907659614787,0.10738798806596893,0.06455649387100693,0.021352517476135473,20144.80321249139,252.21838223785969,16926.038562757843,23975.7103348255,19656.062472898266,20643.237838457157,20718.61564366925,19823.956931726043
46,1.1681410392524945,0.3912610218997398,Male,19.68149570902989,6.6438079106679,0.35998907659614787,0.10738798806596893,0.05392190605213668,0.018202213453884657,20145.993101237527,252.6048676707864,16926.93288338179,23977.27599135653,19656.50777192616,20645.195887145295,20719.83942567049,19825.12786911412
47,0.9755774078451482,0.31569544591683224,Male,16.437037241083313,5.363541281446266,0.35998907659614787,0.10738798806596893,0.04503297874269401,0.01469463364779799,20146.986760943953,252.91670985352096,16927.679726007034,23978.583436511915,19656.90065145323,20646.809353847773,20720.86138916752,19826.1057028024
48,0.8147329500844771,0.2517141456859763,Male,13.727004536531144,4.279857494416157,0.35998907659614787,0.10738798806596893,0.03760823160693464,0.01172563697100317,20147.81650828499,253.1653516683812,16928.303381460177,23979.675189885977,19657.25137784842,20648.133293686136,20721.714771355415,19826.922234757538
49,0.6807560671507233,0.2509967323375963,Male,11.469839851746192,4.2564331038811645,0.35998907659614787,0.10738798806596893,0.031424218771907375,0.011661460558578533,20148.510105147052,253.4132848263781,16928.824650164195,23980.58789042877,19657.467343916112,20649.319699734693,20722.428124901,19827.604784702376
50,0.5687903089520113,0.2410265748621951,Male,9.583473336488908,4.081129893948926,0.35998907659614787,0.10738798806596893,0.026256091332846322,0.011181177791640894,20149.08985170017,253.65136951899623,16929.260314489085,23981.350844520428,19657.588449936087,20650.372697877003,20723.024385181037,19828.17529763214
51,0.4746367603811879,0.14114743990267503,Male,7.996884689685497,2.4015812335908917,0.35998907659614787,0.10738798806596893,0.021909273122426017,0.006579674612577785,20149.57319545963,253.79079416485644,16929.623607511778,23981.98680891398,19657.803190546583,20651.1331630626,20723.52149669265,19828.650943175548
52,0.39666647525287907,0.15374017865705472,Male,6.683331709815031,2.6055941659302575,0.35998907659614787,0.10738798806596893,0.018310497835109674,0.007138614153233582,20149.977398459596,253.9426578471062,16929.927371041926,23982.518719227613,19657.914846368178,20651.83923157389,20723.937213168505,19829.048708434333
53,0.3314106822872271,0.144962286674462,Male,5.583910815702944,2.453821195309684,0.35998907659614787,0.10738798806596893,0.015298385796446422,0.006722797795368997,20150.315225765175,254.0858507771134,16930.1812312268,23982.96331814094,19657.97683788098,20652.461697510793,20724.28466327881,19829.381155164418
54,0.2767296391887009,0.1119690890899177,Male,4.6625630544148375,1.89676761491303,0.35998907659614787,0.10738798806596893,0.012774145354561199,0.0051966236025014515,20150.597247407954,254.19645321244215,16930.393167027527,23983.33445573732,19658.045801644515,20652.963572535515,20724.57471813605,19829.65868504849
55,0.23111481652164412,0.09231222953564185,Male,3.894003753568478,1.5639920873622515,0.35998907659614787,0.10738798806596893,0.010668503434434186,0.00428490982838973,20150.832773200764,254.28763871265704,16930.570162913824,23983.644403348422,19658.105673524416,20653.38035545374,20724.8169527374,19829.890459622
56,0.19300797697549524,0.07456993986115111,Male,3.251941085512178,1.2638595575064742,0.35998907659614787,0.10738798806596893,0.0089094276315402135,0.003462628924675272,20151.029446546687,254.3612984790979,16930.717964366966,23983.90321699796,19658.16045298483,20653.723448110373,20725.019228203608,19830.08400055154
57,0.16125781893532093,0.07072770701336376,Male,2.717020144012322,1.197200494314554,0.35998907659614787,0.10738798806596893,0.007443890805513211,0.0032800013542864494,20151.19382796046,254.43116290958028,16930.841487563684,23984.119553713903,19658.19025534252,20654.026708308975,20725.188291921677,19830.245763862535
58,0.134665615517968,0.05684011097763516,Male,2.268962519541968,0.9624692034980448,0.35998907659614787,0.10738798806596893,0.006216335669977994,0.0026369019273919034,20151.331085920698,254.48730925094628,16930.944631685594,23984.30018974835,19658.219358789407,20654.275575327632,20725.329459591187,19830.38083571524
59,0.11253285254552212,0.05625221745216068,Male,1.8960809613107097,0.9511927926877514,0.35998907659614787,0.10738798806596893,0.005194742359755369,0.002606007651199319,20151.445848634492,254.5428748744002,16931.03086052601,23984.4512396993,19658.2270890191,20654.50079617211,20725.44749125088,19830.49377060329
60,0.09397763651042404,0.04573248134979491,Male,1.583437352327909,0.7734579926746941,0.35998907659614787,0.10738798806596893,0.004338184526925778,0.0021190629936292987,20151.54167941868,254.58804916180424,16931.10286603679,23984.577369071976,19658.23590330525,20654.686428115587,20725.5460517165,19830.58807509058
61,0.07847427702495058,0.03606505622346905,Male,1.3222125462733014,0.6102258078374027,0.35998907659614787,0.10738798806596893,0.0036225001267761684,0.0016718515283216512,20151.6216857135,254.62367402113824,16931.162983909588,23984.68266640553,19658.247287056103,20654.837251892888,20725.628336941823,19830.666807125144
62,0.06556753048965068,0.03393320039628044,Male,1.1047600313116763,0.5736572931936822,0.35998907659614787,0.10738798806596893,0.003026739811812812,0.0015716638169689923,20151.688560885992,254.6571930452978,16931.213230117617,23984.77068967659,19658.249597406902,20654.97075979271,20725.69711701281,19830.732617176764
63,0.054733238556729666,0.02433006345145258,Male,0.9221970988517704,0.41178373447596933,0.35998907659614787,0.10738798806596893,0.0025265673941144394,0.0011281746150026558,20151.744356671377,254.6812261448908,16931.25515684769,23984.84412159598,19658.259099189778,20655.074330044088,20725.754502107106,19830.787524302676
